chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence
000055-004;138-141;Abu Bakar;PERSON;1143;1152;0.99
000055-004;138-141;Ibnu Ibnu Amru;PERSON;1351;1365;0.99
000055-005;138-141;Ibnu Ibnu Amru;PERSON;14;28;0.99
000055-005;138-141;Urwah bin Az-Zubair;PERSON;143;162;0.99
000055-005;138-141;Ibnu Amru bin Al-Ash;PERSON;197;217;0.99
000055-005;138-141;Ka'bah;LOCATION;344;350;0.99
000055-005;138-141;Uqbah bin Abu Mu'aith;PERSON;369;390;0.99
000055-005;138-141;Abu Bakar;PERSON;495;504;0.99
000056-001;141-142;Hamzah bin Abdul Muththalib;PERSON;172;199;0.99
000056-001;141-142;bulan Dzul Hijjah;TIME;303;320;0.99
000056-001;141-142;Abu Jahal;PERSON;360;369;0.99
000056-001;141-142;Rasulullah;PERSON;379;389;0.99
000056-001;141-142;Shafa;LOCATION;401;406;0.99
000056-001;141-142;Ka'bah;LOCATION;659;665;0.99
000056-001;141-142;Abdullah bin Jad'an;PERSON;726;745;0.99
000056-001;141-142;Abu Jahal;PERSON;793;802;0.99
000056-001;141-142;Hamzah;PERSON;830;836;0.99
000056-001;141-142;Abu Jahal;PERSON;965;974;0.99
000056-001;141-142;Hamzah;PERSON;1075;1081;0.99
000056-001;141-142;Abu Jahal;PERSON;1187;1196;0.99
000056-001;141-142;Abu Jahal;PERSON;1296;1305;0.99
000056-002;141-142;Abu Jahal;PERSON;56;65;0.99
000056-002;141-142;Abu Jahal;PERSON;231;240;0.99
000056-002;141-142;Abu Jahal;PERSON;335;344;0.99
000056-002;141-142;Hamzah;PERSON;428;434;0.99
000056-002;141-142;Abu Ammarah;PERSON;449;460;0.99
000057-001;142-148;Umar bin Al-Khaththab;PERSON;172;193;0.99
000057-001;142-148;bulan Dzul Hijjah;TIME;216;233;0.99
000057-001;142-148;Hamzah bin Abdul Muththalib;PERSON;303;330;0.99
000057-001;142-148;At-;PERSON;395;398;0.99
000057-001;142-148;Ibnu Umar;PERSON;424;433;0.99
000057-001;142-148;Ath-Thabarani;PERSON;460;473;0.99
000057-001;142-148;Ibnu Mas'ud;PERSON;479;490;0.99
000057-001;142-148;Umar bin Al-Kaththab;PERSON;631;651;0.99
000057-001;142-148;Abu Jahal bin Hisyam;PERSON;664;684;0.99
000057-001;142-148;Umar bin Kaththab;PERSON;736;753;0.99
000057-001;142-148;Umar;PERSON;1047;1051;0.99
000057-002;142-148;Umar;PERSON;559;563;0.99
000057-002;142-148;Muhammad;PERSON;643;651;0.99
000057-002;142-148;Baitul-Haram;LOCATION;819;831;0.99
000057-002;142-148;Ka'bah;LOCATION;859;865;0.99
000057-002;142-148;Ibnu Hisyam;PERSON;950;961;0.99
000057-002;142-148;Umar;PERSON;1076;1080;0.99
000057-003;142-148;Umar;PERSON;391;395;0.99
000057-003;142-148;Umar;PERSON;696;700;0.99
000057-003;142-148;Umar bin Al-Khaththab;PERSON;815;836;0.99
000057-003;142-148;Rasulullah;PERSON;1244;1254;0.99
000057-004;142-148;Rasulullah;PERSON;86;96;0.99
000057-004;142-148;Umar bin Al-Khaththab;PERSON;356;377;0.99
000057-004;142-148;Ibnul Jauzi;PERSON;379;390;0.99
000057-004;142-148;Ibnu Ishaq;PERSON;455;465;0.99
000057-004;142-148;Ibnu Ishaq;PERSON;570;580;0.99
000057-004;142-148;Ibnu Hisyam;PERSON;608;619;0.99
000057-004;142-148;Anas bin Malik;PERSON;655;669;0.99
000057-004;142-148;Umar bin Al-Khaththab;PERSON;703;724;0.99
000057-004;142-148;Ibnu Abbas;PERSON;803;813;0.99
000057-004;142-148;Umar;PERSON;843;847;0.99
000057-004;142-148;Muhammad;PERSON;871;879;0.99
000057-004;142-148;Muhammad;PERSON;996;1004;0.99
000057-004;142-148;Umar;PERSON;1122;1126;0.99
000057-004;142-148;Umar;PERSON;1202;1206;0.99
000057-004;142-148;Umar;PERSON;1342;1346;0.99
000057-004;142-148;Khabbab bin Al-Art;PERSON;1431;1449;0.99
000057-005;142-148;Umar;PERSON;134;138;0.99
000057-005;142-148;Khabbab bin Al-Art;PERSON;223;241;0.99
000057-005;142-148;Umar;PERSON;384;388;0.99
000057-005;142-148;Umar;PERSON;532;536;0.99
000057-005;142-148;Umar;PERSON;667;671;0.99
000057-005;142-148;Umar;PERSON;808;812;0.99
000057-005;142-148;umar;PERSON;821;825;0.99
000057-005;142-148;Umar;PERSON;920;924;0.99
000057-005;142-148;Umar;PERSON;1058;1062;0.99
000057-005;142-148;Ibnu Ishaq;PERSON;1123;1133;0.99
000057-005;142-148;Umar;PERSON;1135;1139;0.99
000057-005;142-148;Umar;PERSON;1180;1184;0.99
000057-005;142-148;Muhammad;PERSON;1338;1346;0.99
000057-005;142-148;Umar;PERSON;1368;1372;0.99
000057-006;142-148;Umar;PERSON;100;104;0.99
000057-006;142-148;Umar;PERSON;260;264;0.99
000057-006;142-148;Muhammad;PERSON;667;675;0.99
000057-006;142-148;Khabbab;PERSON;703;710;0.99
000057-006;142-148;Umar;PERSON;731;735;0.99
000057-006;142-148;Umar;PERSON;827;831;0.99
000057-006;142-148;Rasulullah;PERSON;874;884;0.99
000057-006;142-148;Rasulullah;PERSON;925;935;0.99
000057-006;142-148;Shafa;LOCATION;981;986;0.99
000057-006;142-148;Umar;PERSON;989;993;0.99
000057-006;142-148;Umar;PERSON;1174;1178;0.99
000057-006;142-148;Rasulullah;PERSON;1242;1252;0.99
000057-006;142-148;Hamzah;PERSON;1329;1335;0.99
000057-006;142-148;Umar;PERSON;1341;1345;0.99
000057-006;142-148;Umar;PERSON;1366;1370;0.99
000057-007;142-148;Rasulullah;PERSON;167;177;0.99
000057-007;142-148;Hamzah;PERSON;226;232;0.99
000057-007;142-148;Umar;PERSON;245;249;0.99
000057-007;142-148;Umar;PERSON;268;272;0.99
000057-007;142-148;Umar;PERSON;501;505;0.99
000057-007;142-148;Al-Walid bin Al-Mughirah;PERSON;573;597;0.99
000057-007;142-148;Umar bin Al-Khaththab;PERSON;616;637;0.99
000057-007;142-148;Umar bin Al-Khaththab;PERSON;674;695;0.99
000057-007;142-148;Umar;PERSON;698;702;0.99
000057-007;142-148;Umar;PERSON;809;813;0.99
000057-007;142-148;Masjidil;LOCATION;949;957;0.99
000057-007;142-148;Umar;PERSON;958;962;0.99
000057-007;142-148;Ibnu Ishaq;PERSON;1227;1237;0.99
000057-007;142-148;Umar;PERSON;1273;1277;0.99
000057-007;142-148;Makkah;LOCATION;1359;1365;0.99
000057-007;142-148;Abu Jahal;PERSON;1407;1416;0.99
000057-008;142-148;Abu Jahal;PERSON;7;16;0.99
000057-008;142-148;Muhammad;PERSON;234;242;0.99
000057-008;142-148;Ibnul Jauzi;PERSON;415;426;0.99
000057-008;142-148;Umar;PERSON;445;449;0.99
000057-008;142-148;Al-Ashy bin Hasyim;PERSON;612;630;0.99
000057-008;142-148;Abu Jahal;PERSON;776;785;0.99
000057-008;142-148;Ibnu Hisyam;PERSON;849;860;0.99
000057-008;142-148;Ibnul Jauzi;PERSON;865;876;0.99
000057-008;142-148;Umar;PERSON;919;923;0.99
000057-008;142-148;Jamil bin Ma'mar;PERSON;952;968;0.99
000057-008;142-148;Ibnul Khaththab;PERSON;1062;1077;0.99
000057-008;142-148;Umar;PERSON;1103;1107;0.99
000057-008;142-148;Umar;PERSON;1215;1219;0.99
000057-008;142-148;Umar;PERSON;1321;1325;0.99
000057-008;142-148;Umar;PERSON;1397;1401;0.99
000057-009;142-148;Umar bin Al-Khaththab;PERSON;161;182;0.99
000057-009;142-148;Ibnu Hisyam;PERSON;259;270;0.99
000057-009;142-148;Umar bin Al-Khaththab;PERSON;294;315;0.99
000057-009;142-148;Ibnu Hisyam;PERSON;345;356;0.99
000057-009;142-148;Umar;PERSON;441;445;0.99
000057-009;142-148;Abdullah bin Umar;PERSON;510;527;0.99
000057-009;142-148;Umar;PERSON;556;560;0.99
000057-009;142-148;Al-Ash bin Wa'il;PERSON;617;633;0.99
000057-009;142-148;Abu Amr;PERSON;643;650;0.99
000057-009;142-148;Umar;PERSON;799;803;0.99
000057-009;142-148;Ibnul Khaththab;PERSON;1094;1109;0.99
000057-009;142-148;Umar bin Al-Khaththab;PERSON;1234;1255;0.99
000057-010;142-148;Ibnu Abbas;PERSON;96;106;0.99
000057-010;142-148;Umar bin Al-Khaththab;PERSON;142;163;0.99
000057-010;142-148;Hamzah;PERSON;221;227;0.99
000057-010;142-148;Rasulullah;PERSON;417;427;0.99
000057-010;142-148;Umar;PERSON;669;673;0.99
000057-010;142-148;Hamzah;PERSON;833;839;0.99
000057-010;142-148;Hamzah;PERSON;875;881;0.99
000057-010;142-148;Masjidil Haram;LOCATION;963;977;0.99
000057-010;142-148;Hamzah;PERSON;1053;1059;0.99
000057-010;142-148;Umar;PERSON;1222;1226;0.99
000057-010;142-148;Umar;PERSON;1297;1301;0.99
000057-010;142-148;Umar;PERSON;1325;1329;0.99
000057-011;142-148;Umar;PERSON;90;94;0.99
000057-011;142-148;Rasulullah;PERSON;174;184;0.99
000057-011;142-148;Ibnu Mas'ud;PERSON;243;254;0.99
000057-011;142-148;Ka'bah;LOCATION;321;327;0.99
000057-011;142-148;Umar;PERSON;335;339;0.99
000057-011;142-148;Shuhaib bin Sinar;PERSON;351;368;0.99
000057-011;142-148;Umar;PERSON;401;405;0.99
000057-011;142-148;Baitul-Haram;LOCATION;545;557;0.99
000057-011;142-148;Ka'bah;LOCATION;580;586;0.99
000057-011;142-148;Abdullah bin Mas'ud;PERSON;682;701;0.99
000058-001;148-150;Hamzah;PERSON;62;68;0.99
000058-001;148-150;Umar;PERSON;73;77;0.99
000058-001;148-150;Rasulullah;PERSON;272;282;0.99
000058-001;148-150;Ibnu Ishaq;PERSON;573;583;0.99
000058-001;148-150;Yazid bin Ziyad;PERSON;611;626;0.99
000058-001;148-150;Muhammad bin Ka'b;PERSON;633;650;0.99
000058-001;148-150;Uthbah bin Rabi;PERSON;688;703;0.99
000058-001;148-150;Rasulullah;PERSON;825;835;0.99
000058-001;148-150;Masjidil Haram;LOCATION;852;866;0.99
000058-001;148-150;Utbah;PERSON;879;884;0.99
000058-001;148-150;Muhammad;PERSON;947;955;0.99
000058-001;148-150;Hamzah;PERSON;1163;1169;0.99
000058-001;148-150;Rasulullah;PERSON;1210;1220;0.99
000058-001;148-150;Abul Walid;PERSON;1265;1275;0.99
000058-001;148-150;Umar bin Al-Khaththab;PERSON;1328;1349;0.99
000058-001;148-150;Umar bin Al-Khaththab;PERSON;1411;1432;0.99
000058-002;148-150;Umar bin Al-Khaththab;PERSON;11;32;0.99
000058-002;148-150;Umar bin Al-Khaththab;PERSON;75;96;0.99
000058-002;148-150;Abul Walid;PERSON;741;751;0.99
000058-003;148-150;Utbah;PERSON;268;273;0.99
000058-003;148-150;Rasulullah;PERSON;293;303;0.99
000058-003;148-150;Abul Walid;PERSON;385;395;0.99
000058-003;148-150;Utbah;PERSON;410;415;0.99
000058-003;148-150;Abul Walid;PERSON;442;452;0.99
000058-003;148-150;Utbah;PERSON;1081;1086;0.99
000058-003;148-150;Abul Walid;PERSON;1207;1217;0.99
000058-004;148-150;Abul Walid;PERSON;33;43;0.99
000058-004;148-150;Utbah;PERSON;138;143;0.99
000058-004;148-150;Abul Walid;PERSON;249;259;0.99
000058-004;148-150;Abul Walid;PERSON;347;357;0.99
000058-004;148-150;Abul Walid;PERSON;1138;1148;0.99
000059-001;150-151;Abu Thalib;PERSON;65;75;0.99
000059-001;150-151;Ibnu Hisyam;PERSON;168;179;0.99
000059-001;150-151;Ammarah bin Al-Walid;PERSON;392;412;0.99
000059-001;150-151;Abu Jahal;PERSON;428;437;0.99
000059-001;150-151;Uqbah bin Abu Mu'ith;PERSON;521;541;0.99
000059-001;150-151;Abu Thalib;PERSON;649;659;0.99
000059-001;150-151;Hamzah;PERSON;884;890;0.99
000059-001;150-151;Umar;PERSON;896;900;0.99
000059-001;150-151;Abu Thalib;PERSON;976;986;0.99
000059-001;150-151;Rasulullah;PERSON;1058;1068;0.99
000059-001;150-151;Abu Thalib;PERSON;1288;1298;0.99
000059-001;150-151;Al-Muththalib;PERSON;1365;1378;0.99
000059-002;150-151;Al-Muththalib;PERSON;65;78;0.99
000059-002;150-151;Abu Lahab;PERSON;320;329;0.99
000060-001;152;Hamzah;PERSON;132;138;0.99
000060-001;152;Umar;PERSON;160;164;0.99
000060-001;152;Muhammad;PERSON;166;174;0.99
000060-001;152;Muhammad;PERSON;320;328;0.99
000060-001;152;Muhammad;PERSON;441;449;0.99
000060-001;152;Makkah;LOCATION;482;488;0.99
000061-001;152;Muhammad;PERSON;277;285;0.99
000061-001;152;Ibnul Qayyim;PERSON;544;556;0.99
000061-001;152;Manshur bin Ikrimah bin Amir bin Hasyim;PERSON;608;647;0.99
000061-001;152;Nadhr bin Al-Harits;PERSON;686;705;0.99
000061-001;152;Baghidh bin Amir bin Hayim;PERSON;730;756;0.99
000061-001;152;Rasulullah;PERSON;758;768;0.99
000061-001;152;Ka'bah;LOCATION;908;914;0.99
000061-001;152;Abu Lahab;PERSON;1014;1023;0.99
000061-001;152;Abu Thalib;PERSON;1057;1067;0.99
000061-001;152;bulan Muharram;TIME;1078;1092;0.99
000062-001;153;Makkah;LOCATION;150;156;0.99
000062-001;153;Abu Thalib;PERSON;497;507;0.99
000062-001;153;Makkah;LOCATION;782;788;0.99
000062-001;153;Makkah;LOCATION;833;839;0.99
000062-001;153;Hakim bin Hizam;PERSON;909;924;0.99
000062-001;153;Khadijah;PERSON;979;987;0.99
000062-001;153;Abu Jahal;PERSON;996;1005;0.99
000062-001;153;Abul Bakhtari;PERSON;1060;1073;0.99
000062-001;153;Abu Thalib;PERSON;1189;1199;0.99
000062-001;153;Rasulullah;PERSON;1233;1243;0.99
000062-002;153;Abu Thalib;PERSON;15;25;0.99
000062-002;153;Rasulullah;PERSON;59;69;0.99
000062-002;153;Rasulullah;PERSON;484;494;0.99
000063-001;153-156;bulan Muharram;TIME;52;66;0.99
000063-001;153-156;Abu Thalib;PERSON;346;356;0.99
000063-001;153-156;bulan Rajab;TIME;419;430;0.99
000063-001;153-156;bulan Ramadhan;TIME;493;507;0.99
000063-001;153-156;Hisyam bin Amr;PERSON;612;626;0.99
000063-001;153-156;Amir bin Lu'ay;PERSON;637;651;0.99
000063-001;153-156;Zuhair bin Abu Umayyah;PERSON;762;784;0.99
000063-001;153-156;Abdul Muththalib;PERSON;826;842;0.99
000063-001;153-156;Al-Muth'im bin Adi;PERSON;1355;1373;0.99
000063-002;153-156;Al-Muth'im bin Adi;PERSON;87;105;0.99
000063-002;153-156;Al-Muththalib bin Abdi;PERSON;182;204;0.99
000063-002;153-156;Zuhair bin Abu Umayyah;PERSON;576;598;0.99
000063-002;153-156;Abul Bakhtari bin Hisyam;PERSON;701;725;0.99
000063-002;153-156;Abul Bakhtari;PERSON;834;847;0.99
000063-002;153-156;Abul Bakhtari;PERSON;889;902;0.99
000063-002;153-156;Zuhair bin Abu Umayyah;PERSON;905;927;0.99
000063-002;153-156;Al-Muth'im bin Adi;PERSON;929;947;0.99
000063-002;153-156;Zam'ah bin Al-Aswad bin Al-Muththalib bin Asad;PERSON;1017;1063;0.99
000063-003;153-156;Ka'bah;LOCATION;154;160;0.99
000063-003;153-156;Makkah;LOCATION;243;249;0.99
000063-003;153-156;Abu Jahal;PERSON;459;468;0.99
000063-003;153-156;Zam'ah bin Al-Aswad;PERSON;610;629;0.99
000063-003;153-156;Abul Bakhtari;PERSON;735;748;0.99
000063-003;153-156;Abul Bakhtari;PERSON;883;896;0.99
000063-003;153-156;Al-Muth'im bin Adi;PERSON;1008;1026;0.99
000063-003;153-156;Abu Jahal;PERSON;1262;1271;0.99
000063-003;153-156;Abu Thalib;PERSON;1282;1292;0.99
000063-004;153-156;Abu Thalib;PERSON;217;227;0.99
000063-004;153-156;Abu Thalib;PERSON;516;526;0.99
000063-004;153-156;Abu Thalib;PERSON;575;585;0.99
000063-004;153-156;Abu Jahal;PERSON;620;629;0.99
000063-004;153-156;Rasulullah;PERSON;942;952;0.99
000063-005;153-156;Ka'bah;LOCATION;121;127;0.99
000063-005;153-156;Makkah;LOCATION;204;210;0.99
000063-005;153-156;Ibnu Hisyam;PERSON;258;269;0.99
000064-001;157-159;Rasulullah;PERSON;0;10;0.99
000064-001;157-159;Abu Thalib;PERSON;258;268;0.99
000064-001;157-159;Abu Thalib;PERSON;646;656;0.99
000064-001;157-159;Abu Thalib;PERSON;779;789;0.99
000064-001;157-159;Ibnu Ishaq;PERSON;790;800;0.99
000064-001;157-159;Abu Thalib;PERSON;838;848;0.99
000064-001;157-159;Hamzah;PERSON;953;959;0.99
000064-001;157-159;Umar;PERSON;964;968;0.99
000064-001;157-159;Muhammad;PERSON;1006;1014;0.99
000064-001;157-159;Abu Thalib;PERSON;1081;1091;0.99
000064-002;157-159;Abu Thalib;PERSON;23;33;0.99
000064-002;157-159;Abu Thalib;PERSON;456;466;0.99
000064-002;157-159;Abu Thalib;PERSON;584;594;0.99
000064-002;157-159;Utbah bin Rabi;PERSON;669;683;0.99
000064-002;157-159;Syaibah bin Rabi'ah;PERSON;689;708;0.99
000064-002;157-159;Abu Jahal bin Hisyam;PERSON;710;730;0.99
000064-002;157-159;Umayyah bin Khalaf;PERSON;732;750;0.99
000064-002;157-159;Abu Sufyan bin Harb;PERSON;752;771;0.99
000064-002;157-159;Abu Thalib;PERSON;850;860;0.99
000064-002;157-159;Abu Thalib;PERSON;1283;1293;0.99
000064-002;157-159;Rasulullah;PERSON;1320;1330;0.99
000064-002;157-159;Abu Thalib;PERSON;1354;1364;0.99
000064-003;157-159;Abu Thalib;PERSON;118;128;0.99
000064-004;157-159;Abu Thalib;PERSON;91;101;0.99
000064-004;157-159;Abu Thalib;PERSON;451;461;0.99
000064-004;157-159;Abu Thalib;PERSON;849;859;0.99
000064-004;157-159;Ibnu Ishaq;PERSON;1055;1065;0.99
000064-004;157-159;Abu Jahal;PERSON;1247;1256;0.99
000064-004;157-159;Muhammad;PERSON;1510;1518;0.99
000064-005;157-159;Abu Thalib;PERSON;249;259;0.99
000064-005;157-159;Abu Thalib;PERSON;647;657;0.99
000064-005;157-159;Ibnu Ishaq;PERSON;853;863;0.99
000064-005;157-159;Abu Jahal;PERSON;1045;1054;0.99
000064-005;157-159;Muhammad;PERSON;1308;1316;0.99
000064-006;157-159;Ibnu Hisyam;PERSON;1303;1314;0.99
000065-001;160-161;Abu Thalib;PERSON;6;16;0.99
000065-001;160-161;bulan Rajab;TIME;111;122;0.99
000065-001;160-161;bulan Ramadhan;TIME;251;265;0.99
000065-001;160-161;Khadijah;PERSON;295;303;0.99
000065-001;160-161;Abu Thalib;PERSON;386;396;0.99
000065-001;160-161;Abu Jahal;PERSON;444;453;0.99
000065-001;160-161;Abu Jahal;PERSON;575;584;0.99
000065-001;160-161;Abdullah bin Abu Umayyah;PERSON;589;613;0.99
000065-001;160-161;Abu Thalib;PERSON;630;640;0.99
000065-001;160-161;Abdul Muththalib;PERSON;676;692;0.99
000065-001;160-161;Abu Thalib;PERSON;793;803;0.99
000065-001;160-161;Abdul Muththalib;PERSON;830;846;0.99
000065-002;160-161;Abu Thalib;PERSON;622;632;0.99
000065-002;160-161;Rasulullah;PERSON;642;652;0.99
000065-002;160-161;Al-Abbas bin Abdul Muththalib;PERSON;909;938;0.99
000065-002;160-161;Abu Sa;PERSON;1219;1225;0.99
000066-001;161-162;Abu Thalib;PERSON;38;48;0.99
000066-001;161-162;Khadijah;PERSON;82;90;0.99
000066-001;161-162;bulan Ramadhan;TIME;136;150;0.99
000066-001;161-162;Khadijah;PERSON;268;276;0.99
000066-001;161-162;Rasulullah;PERSON;336;346;0.99
000066-001;161-162;Rasulullah;PERSON;616;626;0.99
000066-001;161-162;bulan Ramadhan;TIME;744;758;0.99
000066-001;161-162;Ibnul Jauzi;PERSON;766;777;0.99
000066-001;161-162;Abu Hurairah;PERSON;1121;1133;0.99
000066-001;161-162;Jibril;PERSON;1150;1156;0.99
000066-001;161-162;Rasulullah;PERSON;1197;1207;0.99
000066-001;161-162;Khadijah;PERSON;1216;1224;0.99
000067-001;162-163;Rasulullah;PERSON;119;129;0.99
000067-001;162-163;Tha'if;LOCATION;374;380;0.99
000067-001;162-163;Makkah;LOCATION;746;752;0.99
000067-001;162-163;Abu Bakar Ash-Shiddiq;PERSON;812;833;0.99
000067-001;162-163;Makkah;LOCATION;854;860;0.99
000067-001;162-163;Habasyah;LOCATION;935;943;0.99
000067-001;162-163;Ibnud;PERSON;1020;1025;0.99
000067-001;162-163;Ibnu Ishaq;PERSON;1048;1058;0.99
000067-001;162-163;Abu Thalib;PERSON;1068;1078;0.99
000067-001;162-163;Rasulullah;PERSON;1152;1162;0.99
000067-002;162-163;Ibnu Hisyam;PERSON;418;429;0.99
000067-002;162-163;Abu Thalib;PERSON;600;610;0.99
000068-001;163;bulan Syawwal;TIME;5;18;0.99
000068-001;163;Rasulullah;PERSON;49;59;0.99
000068-001;163;Saudah binti Zam'ah;PERSON;69;88;0.99
000068-001;163;Habasyah;LOCATION;161;169;0.99
000068-001;163;Sakran bin Amr;PERSON;209;223;0.99
000068-001;163;Habasyah;LOCATION;304;312;0.99
000068-001;163;Makkah;LOCATION;360;366;0.99
000068-001;163;Habasyah;LOCATION;381;389;0.99
000068-001;163;Khadijah;PERSON;490;498;0.99
000068-001;163;Khadijah;PERSON;572;580;0.99
000068-001;163;Rasulullah;PERSON;588;598;0.99
000071-001;165-168;Abu Jahal;PERSON;741;750;0.99
000071-001;165-168;Abu Sufyan;PERSON;752;762;0.99
000071-001;165-168;Al-Akhnas bin Syariq;PERSON;768;788;0.99
000071-001;165-168;Rasulullah;PERSON;868;878;0.99
000071-001;165-168;Abu Jahal;PERSON;1044;1053;0.99
000071-001;165-168;Muhammad;PERSON;1107;1115;0.99
000071-002;165-168;Abu Jahal;PERSON;383;392;0.99
000071-002;165-168;Muhammad;PERSON;416;424;0.99
000071-002;165-168;Utbah bin Abu Lahab;PERSON;1334;1353;0.99
000071-003;165-168;Syam;LOCATION;115;119;0.99
000071-003;165-168;Muhammad;PERSON;191;199;0.99
000071-003;165-168;Makkah;LOCATION;207;213;0.99
000071-003;165-168;Ubay bin Khalaf;PERSON;300;315;0.99
000071-003;165-168;Perang Uhud;EVENT;481;492;0.99
000071-003;165-168;Makkah;LOCATION;565;571;0.99
000071-003;165-168;Sa'd bin Mu'adz;PERSON;714;729;0.99
000071-003;165-168;Umayyah bin Khalaf;PERSON;752;770;0.99
000071-003;165-168;Makkah;LOCATION;785;791;0.99
000071-003;165-168;Rasulullah;PERSON;807;817;0.99
000071-003;165-168;Makkah;LOCATION;963;969;0.99
000071-003;165-168;Abu Jahal;PERSON;979;988;0.99
000071-003;165-168;Perang Badr;EVENT;1012;1023;0.99
000071-003;165-168;Makkah;LOCATION;1065;1071;0.99
000071-003;165-168;Abu Sufyan;PERSON;1150;1160;0.99
000071-003;165-168;Yastrib;LOCATION;1245;1252;0.99
000071-004;165-168;Makkah;LOCATION;519;525;0.99
000071-004;165-168;Abu Bakkar;PERSON;527;537;0.99
000071-004;165-168;Utbah bin Rabi;PERSON;609;623;0.99
000071-004;165-168;Abu Bakar;PERSON;996;1005;0.99
000071-004;165-168;Rasulullah;PERSON;1050;1060;0.99
000071-004;165-168;Abu Bakar;PERSON;1071;1080;0.99
000071-004;165-168;Abu Bakar;PERSON;1128;1137;0.99
000071-004;165-168;Ummul Khair;PERSON;1205;1216;0.99
000071-004;165-168;Ummul Khair;PERSON;1324;1335;0.99
000071-004;165-168;Abu Bakar;PERSON;1358;1367;0.99
000071-005;165-168;Ummul Khair;PERSON;51;62;0.99
000071-005;165-168;Ummul Khair;PERSON;170;181;0.99
000071-005;165-168;Abu Bakar;PERSON;204;213;0.99
000071-005;165-168;Abu Bakar;PERSON;250;259;0.99
000071-005;165-168;Rasulullah;PERSON;313;323;0.99
000071-005;165-168;Ummu Jamil binti Al-Khaththab;PERSON;365;394;0.99
000071-005;165-168;Ummul Khair;PERSON;417;428;0.99
000071-005;165-168;Ummu Jamil;PERSON;443;453;0.99
000071-005;165-168;Abu Bakar;PERSON;494;503;0.99
000071-005;165-168;Muhammad bin Abdullah;PERSON;530;551;0.99
000071-005;165-168;Ummu Jamil;PERSON;554;564;0.99
000071-005;165-168;Bakar;PERSON;601;606;0.99
000071-005;165-168;Muhammad bin Abdullah;PERSON;611;632;0.99
000071-005;165-168;Ummul Khair;PERSON;746;757;0.99
000071-005;165-168;Ummu Jamil;PERSON;764;774;0.99
000071-005;165-168;Abu Bakar;PERSON;806;815;0.99
000071-005;165-168;Ummu Jamil;PERSON;845;855;0.99
000071-005;165-168;Rasulullah;PERSON;1129;1139;0.99
000071-005;165-168;Rasulullah;PERSON;1171;1181;0.99
000071-005;165-168;Abu Bakar;PERSON;1263;1272;0.99
000071-006;165-168;Rasulullah;PERSON;95;105;0.99
000071-006;165-168;Rasulullah;PERSON;137;147;0.99
000071-006;165-168;Abu Bakar;PERSON;229;238;0.99
000071-006;165-168;Abu Bakar;PERSON;328;337;0.99
000071-006;165-168;Ibnul Arqam;PERSON;348;359;0.99
000071-006;165-168;Ummu Jamil;PERSON;368;378;0.99
000071-006;165-168;Abu Bakar;PERSON;379;388;0.99
000071-006;165-168;Rasulullah;PERSON;484;494;0.99
000071-006;165-168;Abu Bakar;PERSON;530;539;0.99
000071-006;165-168;Abu Bakar;PERSON;625;634;0.99
000071-006;165-168;Rasulullah;PERSON;658;668;0.99
000071-006;165-168;Perang Uhud;EVENT;797;808;0.99
000074-001;170-173;Makkah;LOCATION;1151;1157;0.99
000074-002;170-173;Makkah;LOCATION;245;251;0.99
000074-002;170-173;Muhammad;PERSON;706;714;0.99
000074-003;170-173;Habasyah;LOCATION;198;206;0.99
000074-003;170-173;Yusuf;PERSON;470;475;0.99
000074-003;170-173;Yusuf;PERSON;575;580;0.99
000074-003;170-173;Yusuf;PERSON;639;644;0.99
000074-003;170-173;Makkah;LOCATION;676;682;0.99
000074-003;170-173;Yusuf;PERSON;776;781;0.99
000074-003;170-173;Ibrahim;PERSON;1326;1333;0.99
000074-004;170-173;Rasulullah;PERSON;825;835;0.99
000074-005;170-173;Utbah bin Rabi;PERSON;141;155;0.99
000074-005;170-173;Abu Thalib;PERSON;345;355;0.99
000074-005;170-173;Khabbab bin Al-Aratt;PERSON;536;556;0.99
000074-005;170-173;Ka'bah;LOCATION;641;647;0.99
000074-005;170-173;Hadhramaut;LOCATION;1161;1171;0.99
000074-006;170-173;Al-Aswad bin Al-Muththalib;PERSON;543;569;0.99
000074-006;170-173;Kisra;PERSON;756;761;0.99
000075-001;174-180;Rasulullah;PERSON;111;121;0.99
