text_id,id,token,predicted_label,halaman
000095-003,000095-003.089,dan,O,221-223
000095-003,000095-003.090,menampar,O,221-223
000095-003,000095-003.091,pipi,O,221-223
000095-003,000095-003.092,Asma,O,221-223
000095-003,000095-003.093,hingga,O,221-223
000095-003,000095-003.094,anting-antingnya,O,221-223
000095-003,000095-003.095,terlepas.,O,221-223
000095-003,000095-003.096,Lewat,O,221-223
000095-003,000095-003.097,pertemuan,O,221-223
000095-003,000095-003.098,yang,O,221-223
000095-003,000095-003.099,singkat,O,221-223
000095-003,000095-003.100,dan,O,221-223
000095-003,000095-003.101,cepat,O,221-223
000095-003,000095-003.102,mereka,O,221-223
000095-003,000095-003.103,memutuskan,O,221-223
000095-003,000095-003.104,untuk,O,221-223
000095-003,000095-003.105,menggunakan,O,221-223
000095-003,000095-003.106,segala,O,221-223
000095-003,000095-003.107,cara,O,221-223
000095-003,000095-003.108,yang,O,221-223
000095-003,000095-003.109,memungkinkan,O,221-223
000095-003,000095-003.110,dilakukan,O,221-223
000095-003,000095-003.111,untuk,O,221-223
000095-003,000095-003.112,menemukan,O,221-223
000095-003,000095-003.113,Rasulullah,B_PERSON,221-223
000095-003,000095-003.114,dan,O,221-223
000095-003,000095-003.115,Abu,B_PERSON,221-223
000095-003,000095-003.116,Bakar.,I_PERSON,221-223
000095-003,000095-003.117,Di,O,221-223
000095-003,000095-003.118,setiap,O,221-223
000095-003,000095-003.119,jalur,O,221-223
000095-003,000095-003.120,di,O,221-223
000095-003,000095-003.121,Makkah,B_LOCATION,221-223
000095-003,000095-003.122,ditempatkan,O,221-223
000095-003,000095-003.123,beberapa,O,221-223
000095-003,000095-003.124,penjaga,O,221-223
000095-003,000095-003.125,dengan,O,221-223
000095-003,000095-003.126,dibekali,O,221-223
000095-003,000095-003.127,senjata,O,221-223
000095-003,000095-003.128,yang,O,221-223
000095-003,000095-003.129,"lengkap,",O,221-223
000095-003,000095-003.130,dan,O,221-223
000095-003,000095-003.131,siapa,O,221-223
000095-003,000095-003.132,pun,O,221-223
000095-003,000095-003.133,yang,O,221-223
000095-003,000095-003.134,bisa,O,221-223
000095-003,000095-003.135,membawa,O,221-223
000095-003,000095-003.136,beliau,O,221-223
000095-003,000095-003.137,kepada,O,221-223
000095-003,000095-003.138,orang-orang,O,221-223
000095-003,000095-003.139,Quraisy,O,221-223
000095-003,000095-003.140,dalam,O,221-223
000095-003,000095-003.141,keadaan,O,221-223
000095-003,000095-003.142,hidup,O,221-223
000095-003,000095-003.143,atau,O,221-223
000095-003,000095-003.144,"mati,",O,221-223
000095-003,000095-003.145,disediakan,O,221-223
000095-003,000095-003.146,hadiah,O,221-223
000095-003,000095-003.147,seratus,O,221-223
000095-003,000095-003.148,ekor,O,221-223
000095-003,000095-003.149,"onta,",O,221-223
000095-003,000095-003.150,siapa,O,221-223
000095-003,000095-003.151,pun,O,221-223
000095-003,000095-003.152,dia,O,221-223
000095-003,000095-003.153,Pada,O,221-223
000095-003,000095-003.154,saat,O,221-223
000095-003,000095-003.155,itu,O,221-223
000095-003,000095-003.156,setiap,O,221-223
000095-003,000095-003.157,penunggang,O,221-223
000095-003,000095-003.158,"kuda,",O,221-223
000095-003,000095-003.159,pejalan,O,221-223
000095-003,000095-003.160,kaki,O,221-223
000095-003,000095-003.161,dan,O,221-223
000095-003,000095-003.162,para,O,221-223
000095-003,000095-003.163,pencari,O,221-223
000095-003,000095-003.164,jejak,O,221-223
000095-003,000095-003.165,mencari,O,221-223
000095-003,000095-003.166,beliau.,O,221-223
000095-003,000095-003.167,Mereka,O,221-223
000095-003,000095-003.168,menyebar,O,221-223
000095-003,000095-003.169,ke,O,221-223
000095-003,000095-003.170,gunung,O,221-223
000095-003,000095-003.171,dan,O,221-223
000095-003,000095-003.172,"lembah,",O,221-223
000095-003,000095-003.173,ke,O,221-223
000095-003,000095-003.174,dataran,O,221-223
000095-003,000095-003.175,tinggi,O,221-223
000095-003,000095-003.176,dan,O,221-223
000095-003,000095-003.177,dataran,O,221-223
000095-003,000095-003.178,rendah.,O,221-223
000095-003,000095-003.179,Tetapi,O,221-223
000095-003,000095-003.180,hasilnya,O,221-223
000095-003,000095-003.181,nihil,O,221-223
000095-003,000095-003.182,Sebenarnya,O,221-223
000095-003,000095-003.183,ada,O,221-223
000095-003,000095-003.184,di,O,221-223
000095-003,000095-003.185,antara,O,221-223
000095-003,000095-003.186,mereka,O,221-223
000095-003,000095-003.187,yang,O,221-223
000095-003,000095-003.188,sudah,O,221-223
000095-003,000095-003.189,mendekati,O,221-223
000095-003,000095-003.190,mulut,O,221-223
000095-003,000095-003.191,gua.,O,221-223
000095-003,000095-003.192,Tetapi,O,221-223
000095-003,000095-003.193,Allah,O,221-223
000095-003,000095-003.194,lebih,O,221-223
000095-003,000095-003.195,berkuasa.,O,221-223
000095-003,000095-003.196,Al-Bukhari,O,221-223
000095-003,000095-003.197,meriwayatkan,O,221-223
000095-003,000095-003.198,dari,O,221-223
000095-003,000095-003.199,"Anas,",O,221-223
000095-003,000095-003.200,dari,O,221-223
000095-003,000095-003.201,Abu,B_PERSON,221-223
000095-003,000095-003.202,"Bakar,",I_PERSON,221-223
000095-003,000095-003.203,dia,O,221-223
000095-003,000095-003.204,"berkata,",O,221-223
000095-003,000095-003.205,"""Aku",O,221-223
000095-003,000095-003.206,bersama,O,221-223
000095-003,000095-003.207,Nabi,O,221-223
000095-003,000095-003.208,di,O,221-223
000095-003,000095-003.209,dalam,O,221-223
000095-003,000095-003.210,gua.,O,221-223
000095-003,000095-003.211,Kudongakkan,O,221-223
000095-003,000095-003.212,"kepala,",O,221-223
000095-003,000095-003.213,dan,O,221-223
000095-003,000095-003.214,kulihat,O,221-223
000095-003,000095-003.215,kaki,O,221-223
000095-003,000095-003.216,beberapa,O,221-223
000095-003,000095-003.217,orang.,O,221-223
000095-004,000095-004.001,Kudongakkan,O,221-223
000095-004,000095-004.002,"kepala,",O,221-223
000095-004,000095-004.003,dan,O,221-223
000095-004,000095-004.004,kulihat,O,221-223
000095-004,000095-004.005,kaki,O,221-223
000095-004,000095-004.006,beberapa,O,221-223
000095-004,000095-004.007,orang.,O,221-223
000095-004,000095-004.008,Aku,O,221-223
000095-004,000095-004.009,"berkata,",O,221-223
000095-004,000095-004.010,Wahai,O,221-223
000095-004,000095-004.011,Nabi,O,221-223
000095-004,000095-004.012,"Allah,",O,221-223
000095-004,000095-004.013,andaikata,O,221-223
000095-004,000095-004.014,mereka,O,221-223
000095-004,000095-004.015,melongokkan,O,221-223
000095-004,000095-004.016,"pandangannya,",O,221-223
000095-004,000095-004.017,tentu,O,221-223
000095-004,000095-004.018,mereka,O,221-223
000095-004,000095-004.019,akan,O,221-223
000095-004,000095-004.020,melihat,O,221-223
000095-004,000095-004.021,"kita.""",O,221-223
000095-004,000095-004.022,"""Diamlah",O,221-223
000095-004,000095-004.023,wahai,O,221-223
000095-004,000095-004.024,Abu,B_PERSON,221-223
000095-004,000095-004.025,Bakar.,I_PERSON,221-223
000095-004,000095-004.026,Dua,O,221-223
000095-004,000095-004.027,"orang,",O,221-223
000095-004,000095-004.028,dan,O,221-223
000095-004,000095-004.029,yang,O,221-223
000095-004,000095-004.030,ketiga,O,221-223
000095-004,000095-004.031,adalah,O,221-223
000095-004,000095-004.032,"Allah.""",O,221-223
000095-004,000095-004.033,Dalam,O,221-223
000095-004,000095-004.034,suatu,O,221-223
000095-004,000095-004.035,lafazh,O,221-223
000095-004,000095-004.036,disebutkan.,O,221-223
000095-004,000095-004.037,"""Apa",O,221-223
000095-004,000095-004.038,perkiraanmu,O,221-223
000095-004,000095-004.039,wahai,O,221-223
000095-004,000095-004.040,Abu,B_PERSON,221-223
000095-004,000095-004.041,Bakar,I_PERSON,221-223
000095-004,000095-004.042,tentang,O,221-223
000095-004,000095-004.043,dua,O,221-223
000095-004,000095-004.044,"orang,",O,221-223
000095-004,000095-004.045,sedang,O,221-223
000095-004,000095-004.046,yang,O,221-223
000095-004,000095-004.047,ketiga,O,221-223
000095-004,000095-004.048,adalah,O,221-223
000095-004,000095-004.049,Di,O,221-223
000095-004,000095-004.050,sinilah,O,221-223
000095-004,000095-004.051,terjadi,O,221-223
000095-004,000095-004.052,mukjizat,O,221-223
000095-004,000095-004.053,yang,O,221-223
000095-004,000095-004.054,dianugerahkan,O,221-223
000095-004,000095-004.055,Allah,O,221-223
000095-004,000095-004.056,kepada,O,221-223
000095-004,000095-004.057,Nabi-Nya,O,221-223
000095-004,000095-004.058,Akhirnya,O,221-223
000095-004,000095-004.059,para,O,221-223
000095-004,000095-004.060,pencari,O,221-223
000095-004,000095-004.061,itu,O,221-223
000095-004,000095-004.062,"kembali,",O,221-223
000095-004,000095-004.063,padahal,O,221-223
000095-004,000095-004.064,jarak,O,221-223
000095-004,000095-004.065,antara,O,221-223
000095-004,000095-004.066,mereka,O,221-223
000095-004,000095-004.067,dan,O,221-223
000095-004,000095-004.068,beliau,O,221-223
000095-004,000095-004.069,tinggal,O,221-223
000095-004,000095-004.070,berberapa,O,221-223
000095-004,000095-004.071,langkah,O,221-223
000095-004,000095-004.072,kaki,O,221-223
000095-004,000095-004.073,saja,O,221-223
000096-001,000096-001.001,Tatkala,O,223-229
000096-001,000096-001.002,usaha,O,223-229
000096-001,000096-001.003,pencarian,O,223-229
000096-001,000096-001.004,sudah,O,223-229
000096-001,000096-001.005,mulai,O,223-229
000096-001,000096-001.006,mengendor,O,223-229
000096-001,000096-001.007,dan,O,223-229
000096-001,000096-001.008,setelah,O,223-229
000096-001,000096-001.009,tiga,O,223-229
000096-001,000096-001.010,hari,O,223-229
000096-001,000096-001.011,gejolak,O,223-229
000096-001,000096-001.012,orang-orang,O,223-229
000096-001,000096-001.013,Quraisy,O,223-229
000096-001,000096-001.014,sudah,O,223-229
000096-001,000096-001.015,"menurun,",O,223-229
000096-001,000096-001.016,tanpa,O,223-229
000096-001,000096-001.017,membawa,O,223-229
000096-001,000096-001.018,hasil,O,223-229
000096-001,000096-001.019,apa,O,223-229
000096-001,000096-001.020,"pun,",O,223-229
000096-001,000096-001.021,Rasulullah,B_PERSON,223-229
000096-001,000096-001.022,dan,O,223-229
000096-001,000096-001.023,rekannya,O,223-229
000096-001,000096-001.024,bersiap-siap,O,223-229
000096-001,000096-001.025,untuk,O,223-229
000096-001,000096-001.026,pergi,O,223-229
000096-001,000096-001.027,ke,O,223-229
000096-001,000096-001.028,Madinah,B_LOCATION,223-229
000096-001,000096-001.029,Mereka,O,223-229
000096-001,000096-001.030,berdua,O,223-229
000096-001,000096-001.031,mengupah,O,223-229
000096-001,000096-001.032,Abdullah,B_PERSON,223-229
000096-001,000096-001.033,bin,I_PERSON,223-229
000096-001,000096-001.034,"Uraiqith,",I_PERSON,223-229
000096-001,000096-001.035,seorang,O,223-229
000096-001,000096-001.036,penunjuk,O,223-229
000096-001,000096-001.037,jalan,O,223-229
000096-001,000096-001.038,yang,O,223-229
000096-001,000096-001.039,sudah,O,223-229
000096-001,000096-001.040,matang,O,223-229
000096-001,000096-001.041,dan,O,223-229
000096-001,000096-001.042,mengetahui,O,223-229
000096-001,000096-001.043,seluk,O,223-229
000096-001,000096-001.044,beluk,O,223-229
000096-001,000096-001.045,jalan.,O,223-229
000096-001,000096-001.046,Sekalipun,O,223-229
000096-001,000096-001.047,dia,O,223-229
000096-001,000096-001.048,masih,O,223-229
000096-001,000096-001.049,memeluk,O,223-229
000096-001,000096-001.050,agama,O,223-229
000096-001,000096-001.051,orang-orang,O,223-229
000096-001,000096-001.052,kafir,O,223-229
000096-001,000096-001.053,"Quraisy,",O,223-229
000096-001,000096-001.054,namun,O,223-229
000096-001,000096-001.055,mereka,O,223-229
000096-001,000096-001.056,berdua,O,223-229
000096-001,000096-001.057,mempercayainya,O,223-229
000096-001,000096-001.058,dan,O,223-229
000096-001,000096-001.059,menyerahkan,O,223-229
000096-001,000096-001.060,dua,O,223-229
000096-001,000096-001.061,ekor,O,223-229
000096-001,000096-001.062,onta,O,223-229
000096-001,000096-001.063,kepadanya.,O,223-229
000096-001,000096-001.064,Setelah,O,223-229
000096-001,000096-001.065,tiga,O,223-229
000096-001,000096-001.066,malam,O,223-229
000096-001,000096-001.067,berada,O,223-229
000096-001,000096-001.068,di,O,223-229
000096-001,000096-001.069,"gua,",O,223-229
000096-001,000096-001.070,dia,O,223-229
000096-001,000096-001.071,diminta,O,223-229
000096-001,000096-001.072,datang,O,223-229
000096-001,000096-001.073,ke,O,223-229
000096-001,000096-001.074,gua,O,223-229
000096-001,000096-001.075,dengan,O,223-229
000096-001,000096-001.076,membawa,O,223-229
000096-001,000096-001.077,dua,O,223-229
000096-001,000096-001.078,ekor,O,223-229
000096-001,000096-001.079,131,O,223-229
000096-001,000096-001.080,Kekhawatiran,O,223-229
000096-001,000096-001.081,Abu,B_PERSON,223-229
000096-001,000096-001.082,Bakar,I_PERSON,223-229
000096-001,000096-001.083,bukan,O,223-229
000096-001,000096-001.084,sekedar,O,223-229
000096-001,000096-001.085,tertuju,O,223-229
000096-001,000096-001.086,kepada,O,223-229
000096-001,000096-001.087,nasib,O,223-229
000096-001,000096-001.088,"dirinya,",O,223-229
000096-001,000096-001.089,tetapi,O,223-229
000096-001,000096-001.090,sebabnya,O,223-229
000096-001,000096-001.091,yang,O,223-229
000096-001,000096-001.092,paling,O,223-229
000096-001,000096-001.093,pokok,O,223-229
000096-001,000096-001.094,adalah,O,223-229
000096-001,000096-001.095,kekhawatiran,O,223-229
000096-001,000096-001.096,terhadap,O,223-229
000096-001,000096-001.097,nasib,O,223-229
000096-001,000096-001.098,Rasulullah,B_PERSON,223-229
000096-001,000096-001.099,.,O,223-229
000096-001,000096-001.100,Dalam,O,223-229
000096-001,000096-001.101,hal,O,223-229
000096-001,000096-001.102,ini,O,223-229
000096-001,000096-001.103,dia,O,223-229
000096-001,000096-001.104,"berkata,""",O,223-229
000096-001,000096-001.105,Jika,O,223-229
000096-001,000096-001.106,aku,O,223-229
000096-001,000096-001.107,"terbunuh,",O,223-229
000096-001,000096-001.108,maka,O,223-229
000096-001,000096-001.109,aku,O,223-229
000096-001,000096-001.110,hanyalah,O,223-229
000096-001,000096-001.111,seorang,O,223-229
000096-001,000096-001.112,manusia.,O,223-229
000096-001,000096-001.113,Namun,O,223-229
000096-001,000096-001.114,jika,O,223-229
000096-001,000096-001.115,engkau,O,223-229
000096-001,000096-001.116,yang,O,223-229
000096-001,000096-001.117,"terbunuh,",O,223-229
000096-001,000096-001.118,maka,O,223-229
000096-001,000096-001.119,umat,O,223-229
000096-001,000096-001.120,tentu,O,223-229
000096-001,000096-001.121,akan,O,223-229
000096-001,000096-001.122,"binasa.""",O,223-229
000096-001,000096-001.123,Lalu,O,223-229
000096-001,000096-001.124,beliau,O,223-229
000096-001,000096-001.125,"bersabda""",O,223-229
000096-001,000096-001.126,Janganlah,O,223-229
000096-001,000096-001.127,engkau,O,223-229
000096-001,000096-001.128,"sedih,",O,223-229
000096-001,000096-001.129,sesungguhnya,O,223-229
000096-001,000096-001.130,Allah,O,223-229
000096-001,000096-001.131,berserta,O,223-229
000096-001,000096-001.132,"kita.""",O,223-229
000096-001,000096-001.133,Lihat,O,223-229
000096-001,000096-001.134,"Siratir-Rasul,",O,223-229
000096-001,000096-001.135,Syaikh,O,223-229
000096-001,000096-001.136,Abdullah,O,223-229
000096-001,000096-001.137,"An-Najdi,",O,223-229
000096-001,000096-001.138,hal.,O,223-229
000096-001,000096-001.139,168.,O,223-229
000096-001,000096-001.140,onta,O,223-229
000096-001,000096-001.141,itu.,O,223-229
000096-001,000096-001.142,Maka,O,223-229
000096-001,000096-001.143,pada,O,223-229
000096-001,000096-001.144,malam,O,223-229
000096-001,000096-001.145,"Senin,",O,223-229
000096-001,000096-001.146,16,I_TIME,223-229
000096-001,000096-001.147,September,B_TIME,223-229
000096-001,000096-001.148,tahun,I_TIME,223-229
000096-001,000096-001.149,622,I_TIME,223-229
000096-001,000096-001.150,"M,",I_TIME,223-229
000096-001,000096-001.151,Abdullah,B_PERSON,223-229
000096-001,000096-001.152,bin,I_PERSON,223-229
000096-001,000096-001.153,Uraiqith,I_PERSON,223-229
000096-001,000096-001.154,datang,O,223-229
000096-001,000096-001.155,ke,O,223-229
000096-001,000096-001.156,gua.,O,223-229
000096-001,000096-001.157,Pada,O,223-229
000096-001,000096-001.158,saat,O,223-229
000096-001,000096-001.159,itu,O,223-229
000096-001,000096-001.160,Abu,B_PERSON,223-229
000096-001,000096-001.161,Bakar,I_PERSON,223-229
000096-001,000096-001.162,"berkata,",O,223-229
000096-001,000096-001.163,"""Demi",O,223-229
000096-001,000096-001.164,ayahku,O,223-229
000096-001,000096-001.165,menjadi,O,223-229
000096-001,000096-001.166,"jaminan,",O,223-229
000096-001,000096-001.167,wahai,O,223-229
000096-001,000096-001.168,"Rasulullah,",B_PERSON,223-229
000096-001,000096-001.169,ambilah,O,223-229
000096-001,000096-001.170,satu,O,223-229
000096-001,000096-001.171,ontaku,O,223-229
000096-001,000096-001.172,"ini.""",O,223-229
000096-001,000096-001.173,Dia,O,223-229
000096-001,000096-001.174,memilih,O,223-229
000096-001,000096-001.175,onta,O,223-229
000096-001,000096-001.176,yang,O,223-229
000096-001,000096-001.177,paling,O,223-229
000096-001,000096-001.178,bagus,O,223-229
000096-001,000096-001.179,untuk,O,223-229
000096-001,000096-001.180,beliau.,O,223-229
000096-001,000096-001.181,Asma',B_PERSON,223-229
000096-001,000096-001.182,binti,I_PERSON,223-229
000096-001,000096-001.183,Abu,I_PERSON,223-229
000096-001,000096-001.184,Bakar,I_PERSON,223-229
000096-001,000096-001.185,datang,O,223-229
000096-001,000096-001.186,sambil,O,223-229
000096-001,000096-001.187,membawa,O,223-229
000096-001,000096-001.188,rangsum,O,223-229
000096-001,000096-001.189,makanan,O,223-229
000096-001,000096-001.190,untuk,O,223-229
000096-001,000096-001.191,perjalanan,O,223-229
000096-001,000096-001.192,mereka,O,223-229
000096-001,000096-001.193,berdua.,O,223-229
000096-001,000096-001.194,Namun,O,223-229
000096-001,000096-001.195,rupanya,O,223-229
000096-001,000096-001.196,dia,O,223-229
000096-001,000096-001.197,tidak,O,223-229
000096-001,000096-001.198,lupa,O,223-229
000096-001,000096-001.199,membawa,O,223-229
000096-001,000096-001.200,tali,O,223-229
000096-001,000096-001.201,untuk,O,223-229
000096-001,000096-001.202,mengikat,O,223-229
000096-001,000096-001.203,rangsum,O,223-229
000096-001,000096-001.204,itu.,O,223-229
000096-002,000096-002.001,Namun,O,223-229
000096-002,000096-002.002,rupanya,O,223-229
000096-002,000096-002.003,dia,O,223-229
000096-002,000096-002.004,tidak,O,223-229
000096-002,000096-002.005,lupa,O,223-229
000096-002,000096-002.006,membawa,O,223-229
000096-002,000096-002.007,tali,O,223-229
000096-002,000096-002.008,untuk,O,223-229
000096-002,000096-002.009,mengikat,O,223-229
000096-002,000096-002.010,rangsum,O,223-229
000096-002,000096-002.011,itu.,O,223-229
000096-002,000096-002.012,Oleh,O,223-229
000096-002,000096-002.013,karena,O,223-229
000096-002,000096-002.014,itu,O,223-229
000096-002,000096-002.015,selagi,O,223-229
000096-002,000096-002.016,beliau,O,223-229
