chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence;source
000095-002;221-223;Rasulullah;PERSON;1366.0;1376.0;1.0;gold
000095-003;221-223;Rasulullah;PERSON;109.0;119.0;1.0;gold
000095-003;221-223;Ali;PERSON;170.0;173.0;1.0;gold
000095-003;221-223;Ka'bah;LOCATION;199.0;205.0;1.0;gold
000095-003;221-223;Ali;PERSON;349.0;352.0;1.0;gold
000095-003;221-223;Abu Bakar;PERSON;377.0;386.0;1.0;gold
000095-003;221-223;Asma' binti Abu Bakar;PERSON;421.0;442.0;1.0;gold
000095-003;221-223;Abu Jahal;PERSON;565.0;574.0;1.0;gold
000095-003;221-223;Rasulullah;PERSON;793.0;803.0;1.0;gold
000095-003;221-223;Abu Bakar;PERSON;808.0;817.0;1.0;gold
000095-003;221-223;Makkah;LOCATION;838.0;844.0;1.0;gold
000095-003;221-223;Abu Bakar;PERSON;1381.0;1390.0;1.0;gold
000095-004;221-223;Abu Bakar;PERSON;175.0;184.0;1.0;gold
000095-004;221-223;Abu Bakar;PERSON;282.0;291.0;1.0;gold
000096-001;223-229;Rasulullah;PERSON;140.0;150.0;1.0;gold
000096-001;223-229;Madinah;LOCATION;192.0;199.0;1.0;gold
000096-001;223-229;Abdullah bin Uraiqith;PERSON;223.0;244.0;1.0;gold
000096-001;223-229;Abu Bakar;PERSON;559.0;568.0;1.0;gold
000096-001;223-229;Rasulullah;PERSON;682.0;692.0;1.0;gold
000096-001;223-229;September tahun 622 M;TIME;1014.0;1035.0;1.0;gold
000096-001;223-229;Abdullah bin Uraiqith;PERSON;1037.0;1058.0;1.0;gold
000096-001;223-229;Abu Bakar;PERSON;1088.0;1097.0;1.0;gold
000096-001;223-229;Rasulullah;PERSON;1143.0;1153.0;1.0;gold
000096-001;223-229;Asma' binti Abu Bakar;PERSON;1230.0;1251.0;1.0;gold
000096-002;223-229;Abu Bakar;PERSON;104.0;113.0;1.0;gold
000096-002;223-229;Rasulullah;PERSON;547.0;557.0;1.0;gold
000096-002;223-229;Abu Bakar;PERSON;576.0;585.0;1.0;gold
000096-002;223-229;Amir bin Fuhairah;PERSON;590.0;607.0;1.0;gold
000096-002;223-229;Abullah bin Uraiqith;PERSON;609.0;629.0;1.0;gold
000096-002;223-229;Yaman;LOCATION;752.0;757.0;1.0;gold
000096-002;223-229;Laut Merah;LOCATION;918.0;928.0;1.0;gold
000096-002;223-229;Ibnu Ishaq;PERSON;981.0;991.0;1.0;gold
000096-002;223-229;Rasulullah;PERSON;1037.0;1047.0;1.0;gold
000096-002;223-229;Makkah;LOCATION;1174.0;1180.0;1.0;gold
000096-002;223-229;Abdullah bin Uraiqith;PERSON;1282.0;1303.0;1.0;gold
000096-002;223-229;Qudaid;LOCATION;1422.0;1428.0;1.0;gold
000096-003;223-229;Abu Bakar Ash-Shiddiq;PERSON;373.0;394.0;1.0;gold
000096-003;223-229;Rasulullah;PERSON;782.0;792.0;1.0;gold
000096-003;223-229;Madinah;LOCATION;1070.0;1077.0;1.0;gold
000096-003;223-229;Makkah;LOCATION;1124.0;1130.0;1.0;gold
000096-004;223-229;Rasulullah;PERSON;188.0;198.0;1.0;gold
000096-004;223-229;Abu Bakar;PERSON;403.0;412.0;1.0;gold
000096-004;223-229;Abu Bakar;PERSON;629.0;638.0;1.0;gold
000096-004;223-229;Abu Bakar;PERSON;678.0;687.0;1.0;gold
000096-004;223-229;Abu Bakar;PERSON;843.0;852.0;1.0;gold
000096-004;223-229;Suraqah bin Malik;PERSON;914.0;931.0;1.0;gold
000096-004;223-229;Muhammad;PERSON;1308.0;1316.0;1.0;gold
000096-004;223-229;Muhammad;PERSON;1389.0;1397.0;1.0;gold
000096-005;223-229;Muhammad;PERSON;493.0;501.0;1.0;gold
000096-005;223-229;Rasulullah;PERSON;845.0;855.0;1.0;gold
000096-005;223-229;Abu Bakar;PERSON;915.0;924.0;1.0;gold
000096-006;223-229;Rasulullah;PERSON;114.0;124.0;1.0;gold
000096-006;223-229;Rasulullah;PERSON;164.0;174.0;1.0;gold
000096-006;223-229;Amir bin Fuhairah;PERSON;564.0;581.0;1.0;gold
000096-006;223-229;Rasulullah;PERSON;654.0;664.0;1.0;gold
000096-006;223-229;Abu Bakar;PERSON;712.0;721.0;1.0;gold
000096-006;223-229;Suraqah bin Malik bin Ju'syum;PERSON;860.0;889.0;1.0;gold
000096-006;223-229;Rasulullah;PERSON;953.0;963.0;1.0;gold
000096-006;223-229;Rasulullah;PERSON;1295.0;1305.0;1.0;gold
000096-006;223-229;Ummu Ma'bad;PERSON;1407.0;1418.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;52.0;63.0;1.0;gold
000096-007;223-229;Rasulullah;PERSON;236.0;246.0;1.0;gold
000096-007;223-229;Abu Bakar;PERSON;251.0;260.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;483.0;494.0;1.0;gold
000096-007;223-229;Rasulullah;PERSON;496.0;506.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;612.0;623.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;888.0;899.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;1159.0;1170.0;1.0;gold
000096-007;223-229;Ummu Ma'bad;PERSON;1256.0;1267.0;1.0;gold
000096-008;223-229;Ummu Ma'bad;PERSON;204.0;215.0;1.0;gold
000096-008;223-229;Abu Ma'bad;PERSON;465.0;475.0;1.0;gold
000096-008;223-229;Ummu Ma'bad;PERSON;819.0;830.0;1.0;gold
000096-008;223-229;Ummu Ma'bad;PERSON;861.0;872.0;1.0;gold
000096-008;223-229;Abu Ma'bad;PERSON;1064.0;1074.0;1.0;gold
000096-009;223-229;Abu Ma'bad;PERSON;78.0;88.0;1.0;gold
000096-009;223-229;Makkah;LOCATION;331.0;337.0;1.0;gold
000096-009;223-229;Makkah;LOCATION;367.0;373.0;1.0;gold
000096-009;223-229;Ummu Ma'bad;PERSON;540.0;551.0;1.0;gold
000096-009;223-229;Muhammad;PERSON;662.0;670.0;1.0;gold
000096-009;223-229;Ka'b;PERSON;786.0;790.0;1.0;gold
000096-009;223-229;Asma' binti Abu Bakar;PERSON;1012.0;1033.0;1.0;gold
000096-009;223-229;Rasulullah;PERSON;1073.0;1083.0;1.0;gold
000096-009;223-229;Makkah;LOCATION;1174.0;1180.0;1.0;gold
000096-009;223-229;Makkah;LOCATION;1381.0;1387.0;1.0;gold
000096-009;223-229;Rasulullah;PERSON;1452.0;1462.0;1.0;gold
000096-010;223-229;Rasulullah;PERSON;51.0;61.0;1.0;gold
000096-010;223-229;Abu Buraidah;PERSON;133.0;145.0;1.0;gold
000096-010;223-229;Abu Bakar;PERSON;200.0;209.0;1.0;gold
000096-010;223-229;Rasulullah;PERSON;316.0;326.0;1.0;gold
000096-010;223-229;Rasulullah;PERSON;641.0;651.0;1.0;gold
000096-010;223-229;Syam;LOCATION;757.0;761.0;1.0;gold
000097-001;229-231;hari Senin tanggal 8 Rabi'ul Awwal;TIME;5.0;39.0;1.0;gold
000097-001;229-231;tanggal 23 September 622 M;TIME;109.0;135.0;1.0;gold
000097-001;229-231;Rasulullah;PERSON;137.0;147.0;1.0;gold
000097-001;229-231;Abdullah bin Az-Zubair;PERSON;166.0;188.0;1.0;gold
000097-001;229-231;Madinah;LOCATION;237.0;244.0;1.0;gold
000097-001;229-231;Rasulullah;PERSON;269.0;279.0;1.0;gold
000097-001;229-231;Makkah;LOCATION;285.0;291.0;1.0;gold
000097-001;229-231;Rasulullah;PERSON;673.0;683.0;1.0;gold
000097-001;229-231;Urwah bin Az-Zubair;PERSON;1064.0;1083.0;1.0;gold
000097-001;229-231;tanggal 9 Rabi;TIME;1215.0;1229.0;1.0;gold
000097-001;229-231;tahun 41;TIME;1240.0;1248.0;1.0;gold
000097-001;229-231;bulan Ramadhan tahun 41 ;TIME;1329.0;1353.0;1.0;gold
000097-002;229-231;Ibnul Qayyim;PERSON;30.0;42.0;1.0;gold
000097-002;229-231;Amr bin Auf;PERSON;113.0;124.0;1.0;gold
000097-002;229-231;Jibril;PERSON;464.0;470.0;1.0;gold
000097-002;229-231;Urwah bin Az-Zubair;PERSON;581.0;600.0;1.0;gold
000097-002;229-231;Rasulullah;PERSON;646.0;656.0;1.0;gold
000097-002;229-231;Amr bin Auf;PERSON;714.0;725.0;1.0;gold
000097-002;229-231;hari Senin bulan Rabi'ul Awwal;TIME;748.0;778.0;1.0;gold
000097-002;229-231;Abu Bakar;PERSON;780.0;789.0;1.0;gold
000097-002;229-231;Rasulullah;PERSON;886.0;896.0;1.0;gold
000097-002;229-231;Abu Bakar;PERSON;926.0;935.0;1.0;gold
000097-002;229-231;Abu Bakar;PERSON;999.0;1008.0;1.0;gold
000097-002;229-231;Rasulullah;PERSON;1085.0;1095.0;1.0;gold
000097-002;229-231;Madinah;LOCATION;1116.0;1123.0;1.0;gold
000097-002;229-231;Madinah;LOCATION;1221.0;1228.0;1.0;gold
000097-003;229-231;Rasulullah;PERSON;178.0;188.0;1.0;gold
000097-003;229-231;Kultsum bin Al-Hadm;PERSON;214.0;233.0;1.0;gold
000097-003;229-231;Sa'd bin Khaitsamah;PERSON;300.0;319.0;1.0;gold
000097-003;229-231;Ali bin Abu Thalib;PERSON;370.0;388.0;1.0;gold
000097-003;229-231;Makkah;LOCATION;399.0;405.0;1.0;gold
000097-003;229-231;Rasulullah;PERSON;450.0;460.0;1.0;gold
000097-003;229-231;Madinah;LOCATION;541.0;548.0;1.0;gold
000097-003;229-231;Ibnu Hisyam;PERSON;699.0;710.0;1.0;gold
000097-003;229-231;hari Senin;TIME;813.0;823.0;1.0;gold
000097-003;229-231;Abu Bakar;PERSON;1036.0;1045.0;1.0;gold
000097-003;229-231;Madinah;LOCATION;1237.0;1244.0;1.0;gold
000097-003;229-231;Salim bin Auf;PERSON;1278.0;1291.0;1.0;gold
000098-001;231-232;Madinah;LOCATION;36.0;43.0;1.0;gold
000098-001;231-232;Yastrib;LOCATION;63.0;70.0;1.0;gold
000098-001;231-232;Madinah;LOCATION;135.0;142.0;1.0;gold
000098-001;231-232;Rasulullah;PERSON;655.0;665.0;1.0;gold
000098-002;231-232;Rasulullah;PERSON;168.0;178.0;1.0;gold
000098-002;231-232;Abu Ayyub;PERSON;214.0;223.0;1.0;gold
000098-002;231-232;Rasulullah;PERSON;270.0;280.0;1.0;gold
000098-002;231-232;Abu Ayyub;PERSON;604.0;613.0;1.0;gold
000098-002;231-232;Rasulullah;PERSON;635.0;645.0;1.0;gold
000098-002;231-232;Abu Ayyub;PERSON;702.0;711.0;1.0;gold
000098-002;231-232;Ummu Kultsum;PERSON;939.0;951.0;1.0;gold
000098-002;231-232;Madinah;LOCATION;961.0;968.0;1.0;gold
000098-002;231-232;Usamah bin Zaid;PERSON;990.0;1005.0;1.0;gold
000098-002;231-232;Ummu Aiman;PERSON;1007.0;1017.0;1.0;gold
000098-002;231-232;Abdullah bin Abu Bakar;PERSON;1019.0;1041.0;1.0;gold
000098-002;231-232;Abu Bakar;PERSON;1063.0;1072.0;1.0;gold
000098-002;231-232;Aisyah;PERSON;1088.0;1094.0;1.0;gold
000098-002;231-232;Zainab;PERSON;1106.0;1112.0;1.0;gold
000098-002;231-232;Abul Ash;PERSON;1159.0;1167.0;1.0;gold
000098-002;231-232;Makkah;LOCATION;1171.0;1177.0;1.0;gold
000098-002;231-232;Zainab;PERSON;1179.0;1185.0;1.0;gold
000098-002;231-232;Perang Badr;EVENT;1243.0;1254.0;1.0;gold
000098-002;231-232;Aisyah;PERSON;1255.0;1261.0;1.0;gold
000098-002;231-232;Rasulullah;PERSON;1279.0;1289.0;1.0;gold
000098-002;231-232;Madinah;LOCATION;1304.0;1311.0;1.0;gold
000098-002;231-232;Abu Bakar;PERSON;1323.0;1332.0;1.0;gold
000098-002;231-232;Bilal;PERSON;1337.0;1342.0;1.0;gold
000098-003;231-232;Zainab;PERSON;0.0;6.0;1.0;gold
000098-003;231-232;Perang Badr;EVENT;64.0;75.0;1.0;gold
000098-003;231-232;Aisyah;PERSON;76.0;82.0;1.0;gold
000098-003;231-232;Rasulullah;PERSON;100.0;110.0;1.0;gold
000098-003;231-232;Madinah;LOCATION;125.0;132.0;1.0;gold
000098-003;231-232;Abu Bakar;PERSON;144.0;153.0;1.0;gold
000098-003;231-232;Bilal;PERSON;158.0;163.0;1.0;gold
000098-003;231-232;Bilal;PERSON;266.0;271.0;1.0;gold
000098-003;231-232;Abu Bakar;PERSON;310.0;319.0;1.0;gold
000098-003;231-232;Aisyah;PERSON;485.0;491.0;1.0;gold
000098-003;231-232;Rasulullah;PERSON;522.0;532.0;1.0;gold
000098-003;231-232;Madinah;LOCATION;618.0;625.0;1.0;gold
000098-003;231-232;Makkah;LOCATION;656.0;662.0;1.0;gold
000098-003;231-232;Madinah;LOCATION;718.0;725.0;1.0;gold
000098-003;231-232;Rasulullah;PERSON;843.0;853.0;1.0;gold
000098-003;231-232;Makkah;LOCATION;921.0;927.0;1.0;gold
000099-001;233;Madinah;LOCATION;8.0;15.0;1.0;gold
000099-001;233;Madinah;LOCATION;191.0;198.0;1.0;gold
000099-001;233;Perjanjian Hudaibiyah;EVENT;280.0;301.0;1.0;gold
000099-001;233;Fathu Makkah;EVENT;423.0;435.0;1.0;gold
000099-001;233;bulan Ramadhan;TIME;441.0;455.0;1.0;gold
000099-001;233;Madinah;LOCATION;695.0;702.0;1.0;gold
000099-001;233;Rasulullah;PERSON;740.0;750.0;1.0;gold
000099-001;233;bulan Rabi'ul Awwal;TIME;756.0;775.0;1.0;gold
000100-001;234;Rasulullah;PERSON;419.0;429.0;1.0;gold
000100-001;234;Madinah;LOCATION;609.0;616.0;1.0;gold
000100-001;234;Madinah;LOCATION;989.0;996.0;1.0;gold
000101-001;234-236;Madinah;LOCATION;121.0;128.0;1.0;gold
000101-001;234-236;Makkah;LOCATION;163.0;169.0;1.0;gold
000101-001;234-236;Madinah;LOCATION;899.0;906.0;1.0;gold
000101-002;234-236;Rasulullah;PERSON;1054.0;1064.0;1.0;gold
000101-003;234-236;Rasulullah;PERSON;380.0;390.0;1.0;gold
000101-003;234-236;Muhammad;PERSON;519.0;527.0;1.0;gold
000101-003;234-236;Madinah;LOCATION;1116.0;1123.0;1.0;gold
000101-004;234-236;Madinah;LOCATION;171.0;178.0;1.0;gold
000102-001;236-237;Madinah;LOCATION;70.0;77.0;1.0;gold
000102-001;236-237;Rasulullah;PERSON;467.0;477.0;1.0;gold
000102-001;236-237;Abdullah bin Ubay;PERSON;659.0;676.0;1.0;gold
000102-001;236-237;Perang Bu'ats;EVENT;707.0;720.0;1.0;gold
000102-001;236-237;Madinah;LOCATION;1130.0;1137.0;1.0;gold
000102-001;236-237;Rasulullah;PERSON;1173.0;1183.0;1.0;gold
000102-001;236-237;Rasulullah;PERSON;1263.0;1273.0;1.0;gold
000102-002;236-237;Rasulullah;PERSON;388.0;398.0;1.0;gold
000103-001;237-242;Hijaz;LOCATION;130.0;135.0;1.0;gold
000103-001;237-242;Hijaz;LOCATION;233.0;238.0;1.0;gold
000103-001;237-242;Ali;PERSON;996.0;999.0;1.0;gold
000103-003;237-242;Madinah;LOCATION;576.0;583.0;1.0;gold
000103-003;237-242;Madinah;LOCATION;729.0;736.0;1.0;gold
000103-003;237-242;Madinah;LOCATION;860.0;867.0;1.0;gold
000103-003;237-242;Perang Bu ats;EVENT;999.0;1012.0;1.0;gold
000103-003;237-242;Rasulullah;PERSON;1106.0;1116.0;1.0;gold
000103-004;237-242;Yastrib;LOCATION;435.0;442.0;1.0;gold
000103-004;237-242;Yatsrib;LOCATION;1006.0;1013.0;1.0;gold
000103-004;237-242;Rasulullah;PERSON;1094.0;1104.0;1.0;gold
000103-004;237-242;Yatsrib;LOCATION;1129.0;1136.0;1.0;gold
000103-004;237-242;Ibnu Ishaq;PERSON;1267.0;1277.0;1.0;gold
000103-004;237-242;Shafiyyah;PERSON;1298.0;1307.0;1.0;gold
000103-004;237-242;Ibnu Ishaq;PERSON;1310.0;1320.0;1.0;gold
000103-004;237-242;Shafiyyah binti Huyai bin Akhthab;PERSON;1356.0;1389.0;1.0;gold
000103-004;237-242;Abu Yasir;PERSON;1468.0;1477.0;1.0;gold
000103-005;237-242;Ibnu Ishaq;PERSON;0.0;10.0;1.0;gold
000103-005;237-242;Shafiyyah binti Huyai bin Akhthab;PERSON;46.0;79.0;1.0;gold
000103-005;237-242;Abu Yasir;PERSON;158.0;167.0;1.0;gold
000103-005;237-242;Rasulullah;PERSON;291.0;301.0;1.0;gold
000103-005;237-242;Madinah;LOCATION;310.0;317.0;1.0;gold
000103-005;237-242;Amr bin Auf;PERSON;344.0;355.0;1.0;gold
000103-005;237-242;Huyai bin Akhthab;PERSON;370.0;387.0;1.0;gold
000103-005;237-242;Abu Yasir bin Akhthab;PERSON;401.0;422.0;1.0;gold
000103-005;237-242;Abdullah bin Salam;PERSON;1092.0;1110.0;1.0;gold
000103-005;237-242;Rasulullah;PERSON;1196.0;1206.0;1.0;gold
000103-005;237-242;Madinah;LOCATION;1210.0;1217.0;1.0;gold
000103-006;237-242;Rasulullah;PERSON;364.0;374.0;1.0;gold
000103-006;237-242;Abdullah bin Salam;PERSON;457.0;475.0;1.0;gold
000103-006;237-242;Abdullah bin Salam;PERSON;541.0;559.0;1.0;gold
000103-006;237-242;Rasulullah;PERSON;1131.0;1141.0;1.0;gold
000103-006;237-242;Abdullah bin Salam;PERSON;1276.0;1294.0;1.0;gold
000103-006;237-242;Muhammad;PERSON;1389.0;1397.0;1.0;gold
000103-007;237-242;Rasulullah;PERSON;310.0;320.0;1.0;gold
000103-007;237-242;Abdullah bin Salam;PERSON;455.0;473.0;1.0;gold
000103-007;237-242;Muhammad;PERSON;568.0;576.0;1.0;gold
000103-007;237-242;Ibnu Hisyam;PERSON;685.0;696.0;1.0;gold
000103-007;237-242;Rasulullah;PERSON;806.0;816.0;1.0;gold
000103-007;237-242;Madinah;LOCATION;887.0;894.0;1.0;gold
000103-008;237-242;Madinah;LOCATION;163.0;170.0;1.0;gold
000103-008;237-242;Rasulullah;PERSON;419.0;429.0;1.0;gold
000103-008;237-242;Baitullah;LOCATION;915.0;924.0;1.0;gold
000103-008;237-242;Jazirah Arab;LOCATION;1008.0;1020.0;1.0;gold
000103-008;237-242;Madinah;LOCATION;1048.0;1055.0;1.0;gold
000103-008;237-242;Madinah;LOCATION;1066.0;1073.0;1.0;gold
000103-008;237-242;Makkah;LOCATION;1340.0;1346.0;1.0;gold
000103-009;237-242;Makkah;LOCATION;193.0;199.0;1.0;gold
000103-009;237-242;Rasulullah;PERSON;934.0;944.0;1.0;gold
000103-009;237-242;Madinah;LOCATION;961.0;968.0;1.0;gold
000103-009;237-242;Rasulullah;PERSON;1052.0;1062.0;1.0;gold
000103-009;237-242;Madinah;LOCATION;1116.0;1123.0;1.0;gold
000103-010;237-242;Madinah;LOCATION;269.0;276.0;1.0;gold
000104-001;243;Rasulullah;PERSON;39.0;49.0;1.0;gold
000104-001;243;hari Jum'at tanggal 12 Rabi'ul Awwal 1 H;TIME;81.0;121.0;1.0;gold
000104-001;243;tanggal 27 September 622 M;TIME;141.0;167.0;1.0;gold
000104-001;243;Abu Ayyub;PERSON;255.0;264.0;1.0;gold
000105-001;243-244;Rasulullah;PERSON;31.0;41.0;1.0;gold
000105-001;243-244;Khaibar;LOCATION;468.0;475.0;1.0;gold
000105-001;243-244;Rasulullah;PERSON;680.0;690.0;1.0;gold
000105-001;243-244;Baitul Maqdis;LOCATION;1045.0;1058.0;1.0;gold
000105-002;243-244;Abu Ayyub;PERSON;300.0;309.0;1.0;gold
000105-002;243-244;Madinah;LOCATION;905.0;912.0;1.0;gold
000105-002;243-244;Abdullah bin Zaid bin Abdi;PERSON;1175.0;1201.0;1.0;gold
000105-002;243-244;Abu Dawud;PERSON;1293.0;1302.0;1.0;gold
000106-001;244-246;Rasulullah;PERSON;72.0;82.0;1.0;gold
000106-001;244-246;Ibnul Qayyim;PERSON;215.0;227.0;1.0;gold
000106-001;244-246;Rasulullah;PERSON;250.0;260.0;1.0;gold
000106-001;244-246;Anas bin Malik;PERSON;327.0;341.0;1.0;gold
000106-001;244-246;Perang Badr;EVENT;622.0;633.0;1.0;gold
000106-001;244-246;Muhammad;PERSON;942.0;950.0;1.0;gold
000106-001;244-246;Ibnu Hajar;PERSON;990.0;1000.0;1.0;gold
000106-001;244-246;Rasulullah;PERSON;1300.0;1310.0;1.0;gold
000106-002;244-246;Rasulullah;PERSON;182.0;192.0;1.0;gold
000106-002;244-246;Madinah;LOCATION;836.0;843.0;1.0;gold
000106-002;244-246;Rasulullah;PERSON;850.0;860.0;1.0;gold
000106-002;244-246;Abdurrahman bin Auf;PERSON;878.0;897.0;1.0;gold
000106-002;244-246;Sa'd bin Ar-Rabi';PERSON;905.0;922.0;1.0;gold
000106-003;244-246;Rasulullah;PERSON;188.0;198.0;1.0;gold
000106-003;244-246;Abu Hurairah;PERSON;340.0;352.0;1.0;gold
000107-001;246-247;Rasulullah;PERSON;48.0;58.0;1.0;gold
000107-001;246-247;Yatsrib;LOCATION;357.0;364.0;1.0;gold
000107-002;246-247;Muhammad;PERSON;1433.0;1441.0;1.0;gold
000108-001;247-250;Rasulullah;PERSON;45.0;55.0;1.0;gold
000108-001;247-250;Rasulullah;PERSON;265.0;275.0;1.0;gold
000108-001;247-250;Ibnu Hisyam;PERSON;509.0;520.0;1.0;gold
000108-001;247-250;Abdullah bin Salam;PERSON;772.0;790.0;1.0;gold
000108-001;247-250;Rasulullah;PERSON;809.0;819.0;1.0;gold
000108-001;247-250;Madinah;LOCATION;828.0;835.0;1.0;gold
000108-001;247-250;Ibnu Majah;PERSON;1242.0;1252.0;1.0;gold
000108-002;247-250;Abu Dawud;PERSON;1304.0;1313.0;1.0;gold
000108-003;247-250;Abu Dawud;PERSON;0.0;9.0;1.0;gold
000108-003;247-250;Ibnu Majah;PERSON;649.0;659.0;1.0;gold
000108-003;247-250;Abu Dawud;PERSON;1098.0;1107.0;1.0;gold
000108-004;247-250;Abdullah bin Mas'ud;PERSON;832.0;851.0;1.0;gold
000108-004;247-250;Muhammad;PERSON;1028.0;1036.0;1.0;gold
000108-005;247-250;Rasulullah;PERSON;368.0;378.0;1.0;gold
000109-001;251-252;Madinah;LOCATION;23.0;30.0;1.0;gold
000109-001;251-252;Madinah;LOCATION;652.0;659.0;1.0;gold
000109-002;251-252;Yatsrib;LOCATION;428.0;435.0;1.0;gold
000109-002;251-252;Muhammad;PERSON;701.0;709.0;1.0;gold
000109-002;251-252;Yatsrib;LOCATION;880.0;887.0;1.0;gold
000109-002;251-252;Madinah;LOCATION;1023.0;1030.0;1.0;gold
000109-002;251-252;Madinah;LOCATION;1100.0;1107.0;1.0;gold
000109-002;251-252;Rasulullah;PERSON;1161.0;1171.0;1.0;gold
000109-002;251-252;Madinah;LOCATION;1270.0;1277.0;1.0;gold
000109-003;251-252;Madinah;LOCATION;23.0;30.0;1.0;gold
000109-003;251-252;Rasulullah;PERSON;117.0;127.0;1.0;gold
000109-003;251-252;Ibnu Hisyam;PERSON;293.0;304.0;1.0;gold
000110-001;253-254;Makkah;LOCATION;98.0;104.0;1.0;gold
000110-001;253-254;Madinah;LOCATION;419.0;426.0;1.0;gold
000110-001;253-254;Abdullah bin Ubay bin Salul;PERSON;487.0;514.0;1.0;gold
000110-001;253-254;Rasulullah;PERSON;579.0;589.0;1.0;gold
000110-001;253-254;Makkah;LOCATION;655.0;661.0;1.0;gold
000110-001;253-254;Abdullah bin Ubay;PERSON;683.0;700.0;1.0;gold
000110-001;253-254;Abdullah bin Ubay;PERSON;1015.0;1032.0;1.0;gold
000110-001;253-254;Makkah;LOCATION;1115.0;1121.0;1.0;gold
000110-001;253-254;Rasulullah;PERSON;1161.0;1171.0;1.0;gold
000110-001;253-254;Abdurrahman bin Ka'b;PERSON;1225.0;1245.0;1.0;gold
000110-001;253-254;Abdullah bin Ubay;PERSON;1290.0;1307.0;1.0;gold
000110-001;253-254;Rasulullah;PERSON;1388.0;1398.0;1.0;gold
000110-002;253-254;Abdurrahman bin Ka'b;PERSON;0.0;20.0;1.0;gold
000110-002;253-254;Abdullah bin Ubay;PERSON;65.0;82.0;1.0;gold
000110-002;253-254;Rasulullah;PERSON;163.0;173.0;1.0;gold
000110-002;253-254;Abdullah bin Ubay bin Salul;PERSON;565.0;592.0;1.0;gold
000111-001;254;Sa'd bin Mu'adz;PERSON;21.0;36.0;1.0;gold
000111-001;254;Makkah;LOCATION;46.0;52.0;1.0;gold
000111-001;254;Makkah;LOCATION;79.0;85.0;1.0;gold
000111-001;254;Umayyah bin Khalaf;PERSON;107.0;125.0;1.0;gold
000111-001;254;Umayyah;PERSON;146.0;153.0;1.0;gold
000111-001;254;Ka'bah;LOCATION;224.0;230.0;1.0;gold
000111-001;254;Umayyah;PERSON;267.0;274.0;1.0;gold
000111-001;254;Ka'bah;LOCATION;288.0;294.0;1.0;gold
000111-001;254;Abu Jahal;PERSON;296.0;305.0;1.0;gold
000111-001;254;Abu Shafwan;PERSON;356.0;367.0;1.0;gold
000111-001;254;Umayyah;PERSON;399.0;406.0;1.0;gold
000111-001;254;Abu Jahal;PERSON;436.0;445.0;1.0;gold
000111-001;254;Makkah;LOCATION;499.0;505.0;1.0;gold
000111-001;254;Abu Shafwan;PERSON;697.0;708.0;1.0;gold
000112-001;254-255;Yatsrib;LOCATION;190.0;197.0;1.0;gold
000112-001;254-255;Rasulullah;PERSON;343.0;353.0;1.0;gold
000112-001;254-255;Aisyah;PERSON;719.0;725.0;1.0;gold
000112-001;254-255;Madinah;LOCATION;778.0;785.0;1.0;gold
000112-001;254-255;Rasulullah;PERSON;787.0;797.0;1.0;gold
000112-001;254-255;Sa'd bin Abi Waqqash;PERSON;1011.0;1031.0;1.0;gold
000112-001;254-255;Rasulullah;PERSON;1128.0;1138.0;1.0;gold
000112-002;254-255;Rasulullah;PERSON;90.0;100.0;1.0;gold
000112-002;254-255;Aisyah;PERSON;224.0;230.0;1.0;gold
000112-002;254-255;Rasulullah;PERSON;266.0;276.0;1.0;gold
000112-002;254-255;Rasulullah;PERSON;569.0;579.0;1.0;gold
000112-002;254-255;Ubay bin Ka'b;PERSON;639.0;652.0;1.0;gold
000112-002;254-255;Rasulullah;PERSON;689.0;699.0;1.0;gold
000112-002;254-255;Madinah;LOCATION;728.0;735.0;1.0;gold
000113-001;255-256;Madinah;LOCATION;102.0;109.0;1.0;gold
000113-001;255-256;Madinah;LOCATION;970.0;977.0;1.0;gold
000113-001;255-256;Makkah;LOCATION;1003.0;1009.0;1.0;gold
000113-001;255-256;Makkah;LOCATION;1360.0;1366.0;1.0;gold
000113-001;255-256;Syam;LOCATION;1370.0;1374.0;1.0;gold
000113-001;255-256;Rasulullah;PERSON;1409.0;1419.0;1.0;gold
000113-002;255-256;Rasulullah;PERSON;33.0;43.0;1.0;gold
000113-002;255-256;Madinah;LOCATION;251.0;258.0;1.0;gold
000113-002;255-256;Madinah;LOCATION;546.0;553.0;1.0;gold
000114-001;256-265;Madinah;LOCATION;305.0;312.0;1.0;gold
000114-001;256-265;Makkah;LOCATION;335.0;341.0;1.0;gold
000114-001;256-265;Yatsrib;LOCATION;464.0;471.0;1.0;gold
000114-001;256-265;Makkah;LOCATION;1204.0;1210.0;1.0;gold
000114-001;256-265;Jazirah Arab;LOCATION;1284.0;1296.0;1.0;gold
000114-001;256-265;tanggal 1 Ramadhan;TIME;1404.0;1422.0;1.0;gold
000114-001;256-265;tahun 623 M;TIME;1450.0;1461.0;1.0;gold
000114-002;256-265;tanggal 1 Ramadhan;TIME;45.0;63.0;1.0;gold
