chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000151-001;151;1;KONSPIRASI UNTUK MEMBUNUH NABI;Bani Qainuqa’ Melanggar Perjanjian;312-314;Setelah orang-orang Yahudi mengetahui bahwa Allah mengulurkan pertolongan kepada orang-orang Mukmin di medan Perang Badr, persatuannya semakin mantap dan disegani siapa pun, maka kebencian mereka semakin menjadi-jadi, mereka semakin berani memperlihatkan permusuhan dan keinginan untuk melanggar perjanjian yang sudah disepakati. Tokoh dan pemimpin mereka yang paling menonjol serta paling jahat adalah Ka'b bin Al-Asyraf. Sedangkan dari tiga golongan mereka yang paling jahat adalah Yahudi Bani Qainuqa'. Mereka menetap di dalam Madinah, sebagai perajin perhiasan, pandai besi, pembuat berbagai perkakas, dan bejana. Karena pekerjaan tersebut, mereka memiliki sekian banyak orang y ang pandai membuat perangkat-perangkat perang. Sementara mereka juga mempunyai tujuh ratus prajurit perang. Karena merasa paling pemberani di antara orang-orang Yahudi. maka mereka menjadi pelopor pertama yang melanggar perjanjian dari kalangan Yahudi Setelah Allah memberikan kemenangan kepada orang-orang Muslim di Badr, justru kelaliman Yahudi Bani Qainuqa' semakin menjadi-jadi, mereka semakin berani dan lancang, mengolok-ngolok, mengejek dan menggangu orang-orang Muslim yang datang ke pasar mereka. Bahkan mereka juga menganggu wanita-wanita Muslimah. Karena tindakan dan kesewenang-wenangan mereka ini, maka Rasulullah mengumpulkan mereka, memberi nasihat dan mengajak mereka kepada petunjuk, memperingatkan agar mereka tidak mencari permusuhan dan tidak berbuat semau sendiri.;;;;;
000151-002;151;2;KONSPIRASI UNTUK MEMBUNUH NABI;Bani Qainuqa’ Melanggar Perjanjian;312-314;"Karena tindakan dan kesewenang-wenangan mereka ini, maka Rasulullah mengumpulkan mereka, memberi nasihat dan mengajak mereka kepada petunjuk, memperingatkan agar mereka tidak mencari permusuhan dan tidak berbuat semau sendiri. Tetapi peringatan dan nasihat ini dianggap angin lalu. Abu Dawud dan lain-lainya meriwayatkan dari Ibnu Abbas $, dia berkata. ""Setelah Rasulullah memperoleh kemenangan atas Quraisy pada Perang Badr dan kembali ke Madinah, maka beliau mengumpulkan mereka di pasar Bani Qainuqa'. Beliau bersabda, ""Wahai semua orang-orang Yahudi, masuklah Islam mumpung kalian belum mengalami seperti yang dialami Quraisy."" Mereka menjawab, ""Hai Muhammad, janganlah engkau terpedaya oleh dirimu sendiri, karena engkau telah berhasil membunuh beberapa orang Quraisy. Mereka adalah orang-orang bodoh yang tidak tahu cara berperang Andaikan saja engkau berperang dengan kami, tentu engkau akan tahu bahwa kamilah orangnya. Engkau tentu belum pernah bertemu dengan orang-orang yang seperti kami."" Karenanya Allah menurunkan ayat. x XI x ""Katakanlah kepada orang-orang yang kafir, 'Kalian pasti akan dikalahkan (di dunia ini) dan digiring ke dalam neraka Jahannam. Dan, itulah tempat yang seburuk-buruknya. Sesungguhnya telah ada tanda bagi kalian pada dua golongan yang telah bertemu (bertempur). Segolongan berperang di jalan Allah dan (segolong) yang kafir yang dengan mata kepala melihat (seakan-akan) orang-orang Muslim dua kali jumlah mereka.";;;;;
000155-005;155;5;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Aku akan datang bersama mereka untuk menemui engkau. Maka engkau harus bersikap ramah terhadap mereka."" Sampai di sini Muhammad bin Maslamah dan Abu Na'ilah bisa berperan sesuai sekenario yang telah dirancang. Sementara Ka'b tidak boleh menolak keduanya membawa senjata dan rekan-rekannya yang lain dalam pertemuan berikutnya. Pada suatu malam yang terang bulan, yaitu tanggal 14 Rabi'ul Awwal 3 H, beberapa orang Muslimin yang telah disebutkan di atas berkumpul di hadapan Rasulullah . Beliau mengantar mereka hingga di Baqi' Al-Gharqad, lalu memberi arahan kepada mereka, ""Pergilah atas nama Allah. Ya Allah. tolonglah mereka!"" Setelah itu beliau kembali lagi ke rumah untuk shalat dan berdoa kepada Allah Sekumpulan orang-orang Muslim itu berhenti di dekat benteng Ka'b Al-Asyraf. Abu Na ilah berbisik-bisik memanggil nama Ka'b. Maka Ka'b bangkit untuk turun dari benteng. ""Pada malam-malam begini engkau hendak pergi?"" tanya istrinya yang masih muda belia. Katanya lagi, ""Aku mendengar sebuah suara seakan meneteskan darah."" ""Dia adalah saudaraku, Muhammad bin Maslamah, dan saudara susuanku. Abu Na'ilah. Jika dipanggil untuk urusan bunuh-membunuh yang namanya orang terhormat itu tentu akan menemuinya."" Kemudian dia keluar dari benteng. menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya.";;;;;
000148-001;148;1;KONSPIRASI UNTUK MEMBUNUH NABI;UNLABELED SECTION;308-310;"Di antara akibat kekalahan yang diderita orang-orang musyrik dalam Perang Badr, mereka semakin dibakar kebencian terhadap Nabi dan menjadikan Makkah mendidih layaknya periuk. Tidak heran jika kemudian para pemukanya bersekongkol untuk menghabisi orang yang menjadi sumber malapetaka, perpecahan, kehancuran dan kehinaan mereka, yaitu Nabi Selang tak seberapa lama sesudah Perang Badr, Umair bin Wahb Al-Jumahi duduk-duduk di Hijir bersama Shafwan bin Umayyah. Umair adalah salah seorang pemimpin Quraisy yang dulu sering menyiksa Nabi dan para sahabat selagi masih di Makkah. Anaknya, Wahb bin Umair menjadi tawanan Perang Badr. Saat duduk itulah Umair menyebut orang-orang yang menjadi korban di Perang Badr dan mereka yang dimasukkan ke dalam sumur. Shafwan berkata menghibur, ""Demi Allah, pasti akan datang kehidupan yang baik setelah kematian mereka."" Shafwan mengobarkan semangat Umair dengan berkata, ""Aku akan me- nanggung hutang-hutangmu. Aku akan melunasinya, dan keluargamu adalah keluargaku juga. Aku akan menjaga selagi mereka masih hidup. Aku sama sekali tidak keberatan melindungi mereka."" Umair berkata, ""Kalau begitu rahasiakan kesepakatan kita ini."" ""Akan kulakukan,"" jawab Shafwan. Umair meminta pedangnya lalu mengasahny a hingga tajam dan mengkilap Setelah itu dia berangkat hingga tiba di Madinah.";;;;;
000157-001;157;1;KONSPIRASI UNTUK MEMBUNUH NABI;Satuan Perang Zaid bin Haritsah;321-323;"Ini merupakan mobilitas pasukan terakhir sebelum meletus Perang Uhud. terjadi pada bulan Jumadal Akhirah 3 H Gambarannya, orang-orang Quraisy terus dibayangi keresahan dan kegalauan seusai Perang Badr. Tak lama kemudian tiba musim kemarau yang 169 Peristiwa ini dinukil dari Sirah An-Nabawiyah, Ibnu Hisyam, 251-57; Shahih Al-Bukhari 1/341- 345; Sunan Abu Dawud Ma'a Aunil-Ma'bud, 2/42-43; Zadul-Ma'ad, 2/91. berarti tiba saatnya untuk memberangkatkan kafilah ke Syam. Ini merupakan problem tersendiri. Kali ini ditunjuk Quraisy sebagai pemimpin kafilah dagang ke Syam adalah Shafwan bin Umayyah. Dia berkata kepada mereka, ""Sesungguhnya Muhammad dan rekan-rekannya akan menghadang kafilah dagang kita. Kita juga tidak tahu apa yang bisa kita lakukan untuk menghadapi rekan-rekannya yang tidak akan membiarkan jalur pantai. Sementara penduduk pantai secara keseluruhan sudah terikat perjanjian dengan Muhammad. Kita tidak tahu jalur mana lagi yang bisa kita lewati. Jika kita hanya diam di sini, maka modal perniagaan akan kita pergunakan untuk kebutuhan sehari-hari, semua harta kekayaan kita akan ludes dan tamatlah riwayat kita. Kehidupan kita di Makkah ini bergantung kepada perniagaan ke Syam pada musim panas dan ke Habasyah pada musim dingin."" Teriadi perdebatan yang hangat tentang masalah ini.";;;;;
000152-002;152;2;KONSPIRASI UNTUK MEMBUNUH NABI;Pengepungan lalu Menyerah;314-315;"Beliau bersabda lagi, ""celaka kau, lepaskan!"" Tetapi tokoh munafik ini tetap mendesak beliau sambil berkata, ""Tidak demi Allah. Aku tidak akan melepaskanmu hingga engkau mau berbuat baik kepada teman-temanku. Dengan mengerahkan empat ratus orang tanpa mengenakan baju besi dan tiga ratus orang yang mengenakan baju besi, mereka pernah menghalangiku untuk berperang dengan berbagai kaum. Tetapi apakah justru engkau akan membantai mereka hanya dalam satu saat? Demi Allah, aku khawatir akan timbul bencana di kemudian hari."""" Akhirnya Rasulullah mau memperhatikan apa yang dikatakan orang munafik ini, yang memperlihatkan keislaman hanya semenjak sebulan sebelumnya. Karena desakannya itu beliau mau bermurah hati kepada mereka Beliau memerintahkan agar orang-orang Yahudi Bani Qainuqa' meninggalkan Madinah sejauh-jauhnya, dan tidak boleh hidup bertetangga. Maka mereka pergi ke perbatasan Syam, dan tiada seberapa lama, banyak di antara mereka yang meninggal dunia. Sementara itu, beliau menahan harta benda mereka. Beliau sendiri mengambil tiga keping uang, dua baju besi, tiga pedang, dan tiga tombak serta seperlima harta rampasan. Yang bertanggung jawab mengumpulkan semua harta rampasan perang adalah Muhammad bin";;;;;
000153-002;153;2;KONSPIRASI UNTUK MEMBUNUH NABI;Perang As-Sawiq;315-316;Mereka mendapatkan seorang Anshar dan rekannya di kebun itu, lalu mereka membunuh keduanya. Setelah itu mereka semua kembali lagi ke Makkah. Rasulullah mendengar kabar ini segera pergi untuk mengejar Abu Sofyan dan rekan-rekannya. Namun mereka buru-buru pergi dengan meninggalkan tepung makanan yang mereka bawa sebagai bekal dan bahan-bahan makanan lainnya, agar tidak terlalu memberati. Tetapi mereka tidak terkejar lagi. Beliau mengejar mereka hingga tiba di Qarqaratul Kadr. Setiba di sana beliau kembali lagi. Sedangkan orang-orang Muslim membawa sawiq (tepung gandum) yang ditinggalkan Abu Sofyan dan pasukannya, sehingga peperangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah beliau serahkan kepada Abu Lubabah bin Abdul;;;;;
000151-004;151;4;KONSPIRASI UNTUK MEMBUNUH NABI;Bani Qainuqa’ Melanggar Perjanjian;312-314;Mereka pun tertawa dibuatnya Secara spontan wanita Muslimah berteriak. Seorang laki-laki Muslim yang ada di dekatnya melompat ke arah pengrajin perhiasan dan membunuhnya Orang-orang Yahudi lainnya mengikat laki-laki Musilm itu lalu membunuhnya Kejadian ini diserbarluaskan orang-orang Muslim kepada sesamanya, dan mereka pun siap untuk menyerang orang-orang Yahudi Bani Qainuqa';;;;;
000155-001;155;1;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Ka'b bin Al-Asyraf termasuk tokoh Yahudi yang sangat mendendam terhadap Islam dan orang-orang Muslim. Secara terang-terangan dia mengajak untuk memerangi dan membunuh Rasulullah . Dia berasal dari kabilah Thai' dari Bani Nabhan. Ibunya berasal dari Bani Nadhir. Dia dikenal sebagai orang kaya raya dan suka berbuat baik kepada orang-orang Arab, juga dikenal sebagai salah satu penyair dari kalangan Yahudi. Bentengnya berada di sebelah tenggara Madinah, tepatnya di bagian belakang dari perkampungan Bani Nadhir. Saat pertama kali mendengar kabar tentang kemenangan pasukan Muslimin dan terbunuhnya beberapa pemuka Quraisy, maka dia selalu bertanya-tanya, ""Benarkah ini? Padahal mereka adalah bangsawan Arab dan raja semua manusia. Demi Allah, jika memang Muhammad dapat mengalahkan orang-orang itu, tentunya perut bumi lebih baik daripada permukaannya."" Setelah dia yakin benar dengan kabar itu, maka musuh Allah ini serentak bangkit mengolok-olok Rasulullah dan orang-orang Muslim, menyanjung nyanjung Quraisy dan membangkitkan semangat untuk menghadapi kaum Muslimin. Tidak berhenti sampai di sini saja. Setelah itu dia pergi mendatangi orang-orang Quraisy di Makkah dan menetap di rumah Al-Muththalib bin Abu Wada'ah As-Sahmi. Di sana dia melantunkan syair-syair sambil menangis mengumbar air mata, menyebut orang-orang yang menjadi korban dan dimasukkan ke dalam sumur Badr.";;;;;
000148-002;148;2;KONSPIRASI UNTUK MEMBUNUH NABI;UNLABELED SECTION;308-310;"Umair meminta pedangnya lalu mengasahny a hingga tajam dan mengkilap Setelah itu dia berangkat hingga tiba di Madinah. Umar bin Al-Khaththab yang sedang membicarakan kemuliaan yang dikaruniakan Allah di Perang Badr bersama beberapa orang Muslim, melihat kehadirannya diambang pintu masjid sambil menderumkan ontanya. Umar berkata, ""Anjing musuh Allah ini adalah Umair, yang tentunya datang dengan niat jahat."" Umar segera menemui Nabi dan mengabarkan kepada beliau, ""Wahai Nabi Allah, itu ada musuh Allah, Umair yang datang sambil menyandang pedangnya."" ""Suruh dia masuk ke sini,"" sabda beliau Umar berkata kepada beberapa orang Anshar, ""Masuklah ke rumah Rasulullah , duduklah di dekat beliau dan waspadailah orang yang buruk itu kalau-kalau dia menyerang beliau, karena beliau tidak aman dari gangguannya."" Tatkala Umair sudah masuk dan beliau melihat kehadirannya, maka Umar memegang tali pedang Umair di lehernya. Beliau bersabda, ""Biarkan saja wahai Umar!"" Umair mendekat ke arah beliau berkata, ""Selamat buat kalian pada pagi ini!"" Nabi bersabda, ""Allah telah memuliakan kami dengan ucapan selamat yang lebih baik daripada ucapan selamatmu wahai Umair. Itulah ucapan selamat para penghuni surga."" Lalu beliau bertanya, ""Apa maksud kedatanganmu wahai Umair?"" Umair menjawab, ""Aku datang untuk urusan tawanan di tangan kalian Berbuat baiklah terhadap dirinya!"" ""Lalu untuk apa pedang di lehermu itu?"" tanya beliau. ""Semoga Allah memburukan pedang-pedang yang ada.";;;;;
000149-001;149;1;KONSPIRASI UNTUK MEMBUNUH NABI;Perang Bani Qainuqa’;310;Di bagian terdahulu sudah kami paparkan tentang butir-butir perjanjian yang telah disepakati Rasulullah dan orang-orang Yahudi. Tentu saja beliau benar-benar melaksanakan isi perjanjian ini dan tak ada satu huruf pun dari teks perjanjian itu yang dilanggar orang-orang Muslim. Tetapi orang-orang Yahudi yang telah melumuri lembaran sejarah mereka dengan pengkhianatan dan pelanggaran janji, ternyata tidak menyimpang jauh dari tabiat mereka yang lama. Mereka lebih suka memilih jalan tipu daya, persekongkolan, menimbulkan keresahan dan keguncangan di barisan orang-orang Muslim. Inilah beberapa gambaran yang mereka lakukan.;;;;;
000150-001;150;1;KONSPIRASI UNTUK MEMBUNUH NABI;Kelicikan Tipu Daya Orang-orang Yahudi;310-312;"Ibnu Ishaq menuturkan, ""Syas bin Qais adalah seorang tokoh Yahudi yang sudah tua renta dan sekaligus pemimpin kekufuran. Dia sangat membenci dan mendengki orang-orang Muslim. Suatu kali dia melewati beberapa sahabat dari Aus dan Khazraj yang sedang berkumpul dan berbincang-bincang dalam suatu majlis. Dia menjadi meradang karena melihat kerukunan, persatuan dan keakraban di antara sesama mereka karena Islam. Padahal semasa Jahiliyah Aus dan Khazraj selalu bermusuhan. Dia berkata sendiri, Ada beberapa orang dari Bani Qailah yang berhimpur 164 Sirah An-Nabawiyah, Ibnu Hisyam, 1/661-663 di tempat ini. Tidak, demi Allah, kami tidak boleh membiarkan mereka bersatu padu."" Lalu dia berkata kepada seorang pemuda Yahudi yang disuruhnya, 'Hampirilah orang-orang itu dan duduklah bersama mereka. Kemudian ungkit kembali Perang Bu'ats yang pernah mereka alami. Lantunkan juga syair-syair yang pernah mereka ucapkan secara berbalas-balas pada saat itu!"" Pemuda itu pun melakukan apa yang diperintahkan Syas. Akibatnya, mereka saling berdebat dan saling membanggakan diri, hingga ada dua orang yang melompat bangkit dan adu mulut secara sengit. Salah seorang di antara keduanya berkata kepada yang lain, ""Jika memang kalian menghendaki, saat ini pula kami akan menghidupkan kembali akar-akar peperangan di antara kita."" Kedua belah pihak (Aus dan Khazraj) ikut terpancing, lalu masing-masing mengambil senjatanya, dan hampir saja terjadi adu fisik.";;;;;
000148-003;148;3;KONSPIRASI UNTUK MEMBUNUH NABI;UNLABELED SECTION;308-310;"""Semoga Allah memburukan pedang-pedang yang ada. Apakah pedang pedang itu masih berguna bagi kalian?' ""Jujurlah padaku! Apa maksud kedatanganmu?"" tanya beliau ""Hanya untuk itulah tujuan kedatanganku,"" jawab Umair. Beliau bersabda, ""Bukankah engkau pernah duduk-duduk bersama Shafwan bin Umayyah di Hijr, lalu kalian berdua menyebut-nyebut orang-orang Quraisy yang dimasukkan ke dalam sumur, kemudian engkau berkata, ""Kalau tidak karena aku masih ada hutang yang harus kulunasi, dan kalau tidak karena keluarga yang kutakutkan akan musnah setelah kematianku, niscaya saat ini pun aku akan menunggang onta, akan kutemui Muhammad dan kubunuh dia? Bukankah Shafwan hendak menanggung hutang-hutangmu dan keluargamu agar engkau mau membunuhku? Demi Allah, mustahil engkau akan bisa melaksanakannya."" Umair berkata, ""Aku bersaksi bahwa memang engkau adalah Rasul Allah Wahai Rasulullah, dulu kami selalu mendustakan apa yang engkau sampaikan kepada kami, berupa pengabaran dari langit dan wahyu yang turun kepada engkau. Padahal tidak ada yang tahu masalah ini kecuali aku dan Shafwan. Demi Allah, kini aku benar-benar tahu bahwa apa yang datang kepada engkau adalah dari Allah. Segala puji bagi Allah yang telah menunjuki aku kepada Islam dan menuntunku ke jalan ini."" Setelah itu Umair mengucapkan syahadat dengan sebenarnya.";;;;;
000155-008;155;8;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;Maka beliau memuji Allah atas terbunuhnya Ka'b. Setelah itu beliau meludahi luka Al-Harits dan seketika itu pula luka tersebut sembuh, hingga tidak tersisa Setelah orang-orang Yahudi mengetahui terbunuhnya pemimpin mereka. Ka'b bin Al-Asyraf, mereka pun dicekap perasaan takut. Kini mereka tahu bahwa Rasulullah tidak sungkan-sungkan menggunakan kekuatan terhadap orang-orang yang tidak memperdulikan nasihatnya, ingin mengganggu stabilitas keamanan, menimbulkan keresahan, dan tidak menghormati perjanjian. Mereka tidak berani bertindak apa-apa atas kematian pemimpinnya. Mereka hanya diam dan menampakkan keinginan untuk memenuhi isi perjanjian. Ular-ular pun masuk ke dalam lubangnya dan bersembunyi di sana. Begitulah tindakan Rasulullah dalam meredam bahaya yang akan mengancam di luar Madinah. Sehingga orang-orang Muslim juga bisa sedikit bernapas lega karena surutnya gangguan dari Madinah yang selama ini selalu menghantui mereka;;;;;
000148-004;148;4;KONSPIRASI UNTUK MEMBUNUH NABI;UNLABELED SECTION;308-310;"Segala puji bagi Allah yang telah menunjuki aku kepada Islam dan menuntunku ke jalan ini."" Setelah itu Umair mengucapkan syahadat dengan sebenarnya. Beliau bersabda, ""Ajarkanlah masalah agama kepada saudara kalian ini, bacakanlah Al-Qur an dan bebaskanlah anaknya!"" Sedangkan Shafwan yang berada di Makkah berkata kepada orang-orang di sana, ""Bergembiralah kalian jika nanti mendengar suatu peristiwa yang bisa membuat kalian melupakan peristiwa Badr."" Dia pun terus bertanya-tanya kepada setiap orang yang datang dari bepergian, hingga akhirnya ada seseorang yang mengabarkan tentang keislaman Umair. Maka Shafwan bersumpah untuk tidak berbicara sama sekali dengan Umair dan tidak mau memberinya bantuan macam apa pun. Sementara setelah itu, Umair kembali ke Makkah, menetap di sana untuk beberapa lama, menyeru orang-orang kepada Islam, sehingga tidak sedikit di antara mereka yang masuk Islam lewat tangannya. 14";;;;;
