source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Amir Bin Al-Hadhrami;PERSON;KELUARGA;saudara;Amar bin Al-Hadhrami;PERSON;000129-004;...ntikan dialog ini, maka Abu Jahl segera memanggil Amir bin Al-Hadhrami, saudara Amr bin Al-Hadhrami yang menjadi korban di Nakhlah, seraya berkata ke...;277-279;1;0.55;
Sa'd bin Mu'adz;PERSON;SAHABAT;sekutu;Abu Bakar;PERSON;000130-002;...Setelah itu beliau kembali lagi ke tenda bersama Abu Bakar. Sementara Sa'd bin Mu'adz bertanggung jawab memimpin satuan pasukan yang be...;279-281;1;0.55;
Abu Jahal;PERSON;SAHABAT;sekutu;Abu Bakar;PERSON;000130-002;...Setelah itu beliau kembali lagi ke tenda bersama Abu Bakar. Sementara Sa'd bin Mu'adz bertanggung jawab memimpin satuan pasukan yang bertugas melindungi beliau. Ternyata pada hari itu Abu Jahl juga mencari-cari keputusan dari Allah dan mengha...;279-281;1;0.55;
Abu Bakar;PERSON;KELUARGA;anak;Muhammad;PERSON;000133-001;"...kkan kepala seraya bersabda, ""Bergembiralah wahai Abu Bakar. Inilah Jibril yang datang di atas gulungan-gulungan debu."" Dalam riwayat Muhammad bin Ishaq disebutkan: Rasulullah bersabda, ""Bergembiralah wahai Abu Bakar. Telah d...";284;1;0.55;
Jibril;PERSON;KELUARGA;anak;Muhammad;PERSON;000133-001;"...bersabda, ""Bergembiralah wahai Abu Bakar. Inilah Jibril yang datang di atas gulungan-gulungan debu."" Dalam riwayat Muhammad bin Ishaq disebutkan: Rasulullah bersabda, ""Bergembiralah wahai Abu Bakar. Telah d...";284;1;0.55;
Muhammad;PERSON;MUSUH;musuh;Abu Jahal;PERSON;000137-002;"...yakan itu."" Dua pemuda itu pun langsung menyerang Abu Jahal secara serentak dengan pedangnya hingga dapat membunuhnya. Kemudian keduannya menemui Rasulullah dan beliau bertanya, Siapakah di antara kalian be...";287-289;1;0.55;
Mu'Awwidz Bin Ibnu Ishaq;PERSON;KELUARGA;anak;Mu'Adz Bin Amr;PERSON;000137-003;"...hkan harta rampasan miliknya secara khusus kepada Mu'adz bin Amr Al-Jamuh. Dua pemuda itu adalah Mu' adz bin Amr Al-Jamuh dan Mu'awwidz bin Ibnu Ishaq menuturkan, ""Mu'adz bin Amr bin Al-Jamuh berkata,...";287-289;1;0.55;
Mu'Awwidz Bin Ibnu Ishaq;PERSON;KELUARGA;anak;Bin Amr;PERSON;000137-003;"...z bin Amr Al-Jamuh. Dua pemuda itu adalah Mu' adz bin Amr Al-Jamuh dan Mu'awwidz bin Ibnu Ishaq menuturkan, ""Mu'adz bin Amr bin Al-Jamuh berkata,...";287-289;1;0.55;
Abu Jahal;PERSON;KELUARGA;anak;Bin Amr;PERSON;000137-003;"...z bin Amr Al-Jamuh. Dua pemuda itu adalah Mu' adz bin Amr Al-Jamuh dan Mu'awwidz bin Ibnu Ishaq menuturkan, ""Mu'adz bin Amr bin Al-Jamuh berkata, ""Aku mencari informasi dari orang-orang. Sementara saat itu Abu Jahal berada di dekat pohon yang rimbun, berbaur dengan...";287-289;1;0.55;
Abul Bakhtari bin Hisyam;PERSON;KELUARGA;anak;Abdurrahman;PERSON;000138-003;...n serangan sehingga terpaksa Al-Mujadzdz membunuh Abul Bakhtari. 3. Abdurrahman bin Auf dan Umayyah bin Khalaf merupakan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang sedang berpegang...;289-293;1;0.55;
Umayyah Bin Khalaf;PERSON;KELUARGA;anak;Abdurrahman;PERSON;000138-003;...embunuh Abul Bakhtari. 3. Abdurrahman bin Auf dan Umayyah bin Khalaf merupakan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang sedang berpegang...;289-293;1;0.55;
Muhammad;PERSON;SAHABAT;sekutu;Sa;PERSON;000138-005;...menyerah dan kemudian ditawan, sementara saat itu Rasulullah berada di tenda bersama Sa d bin Mu adz yang berdiri di pintu tenda melihat...;289-293;1;0.55;
Bin Mu;PERSON;SAHABAT;sekutu;Sa;PERSON;000138-005;...ntara saat itu Rasulullah berada di tenda bersama Sa d bin Mu adz yang berdiri di pintu tenda melihat ada rona...;289-293;1;0.55;
Mush'ab bin Umair;PERSON;KELUARGA;anak;Abu Aziz;PERSON;000138-006;...tersebut masih tetap 8. Setelah peperangan usai, Mush'ab bin Umair Al-Abdari melewati saudaranya, Abu Aziz bin Umair yang sebelah tangannya sedang diikat seorang Anshar sebagai tawanan. Dalam peperangan itu Abu Aziz bergabung bersama pasukan musyrikin. Mush'ab berk...;289-293;1;0.55;
Abu Aziz Bin Umair;PERSON;KELUARGA;anak;Mush'ab bin Umair;PERSON;000138-006;"...Mush'ab bin Umair Al-Abdari melewati saudaranya, Abu Aziz bin Umair yang sebelah tangannya sedang diikat seorang Anshar sebagai tawanan. Dalam peperangan itu Abu Aziz bergabung bersama pasukan musyrikin. Mush'ab berkata kepada orang Anshar yang menawannya, ""Ika...";289-293;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Utsman bin Affan;PERSON;000141-002;"...rah Badr, bersiap-siap untuk menyambut kedatangan Rasulullah atas kemenangan ini Usamah bin Zaid berkata, ""Kami menerima kabar itu selagi kami sedang meratakan tanah di rumah Ruqayah binti Rasulullah yang menjadi istri Utsman bin Affan, karena beliau telah menyerahkan kepadaku perlind...";297;1;0.55;
Usamah bin Zaid;PERSON;KELUARGA;pasangan;Utsman bin Affan;PERSON;000141-002;"...nyambut kedatangan Rasulullah atas kemenangan ini Usamah bin Zaid berkata, ""Kami menerima kabar itu selagi kami sedang meratakan tanah di rumah Ruqayah binti Rasulullah yang menjadi istri Utsman bin Affan, karena beliau telah menyerahkan kepadaku perlind...";297;1;0.55;
Ruqayah Binti Rasulullah;PERSON;KELUARGA;pasangan;Utsman bin Affan;PERSON;000141-002;...r itu selagi kami sedang meratakan tanah di rumah Ruqayah binti Rasulullah yang menjadi istri Utsman bin Affan, karena beliau telah menyerahkan kepadaku perlind...;297;1;0.55;
Muhammad;PERSON;MUSUH;musuh;Uqbah bin Abu Mu'aith;PERSON;000142-002;...hat, paling banyak memperdayai Islam dan menyiksa Rasulullah . Akhirnya dia dipenggal oleh Ali bin Abu Thalib Setibanya di Irquzh Zhabyah, beliau juga memerintahkan untuk membunuh Uqbah bin Abu Mu'aith. Di bagian terdahulu sudah kami paparkan tentang...;298-299;1;0.55;
Ali bin Abu Thalib;PERSON;MUSUH;musuh;Uqbah bin Abu Mu'aith;PERSON;000142-002;...menyiksa Rasulullah . Akhirnya dia dipenggal oleh Ali bin Abu Thalib Setibanya di Irquzh Zhabyah, beliau juga memerintahkan untuk membunuh Uqbah bin Abu Mu'aith. Di bagian terdahulu sudah kami paparkan tentang...;298-299;1;0.55;
Umar bin Al-Khaththab;PERSON;SAHABAT;sekutu;Abu Bakar;PERSON;000144-001;"...tuk meminta tebusan dari mereka. Inilah penuturan Umar bin Al-Khaththab pada keesokan harinya, ""Aku menemui Rasulullah yang bersama Abu Bakar. Keduanya menangis. Aku berkata, ""Wahai Rasululla...";300-302;1;0.55;
Umair Bin Wahb;PERSON;SAHABAT;sekutu;Shafwan Bin Umayyah;PERSON;000148-001;...abi Selang tak seberapa lama sesudah Perang Badr, Umair bin Wahb Al-Jumahi duduk-duduk di Hijir bersama Shafwan bin Umayyah. Umair adalah salah seorang pemimpin Quraisy yang...;308-310;1;0.55;
Wahb Bin Umair;PERSON;SAHABAT;sekutu;Shafwan Bin Umayyah;PERSON;000148-001;...r bin Wahb Al-Jumahi duduk-duduk di Hijir bersama Shafwan bin Umayyah. Umair adalah salah seorang pemimpin Quraisy yang dulu sering menyiksa Nabi dan para sahabat selagi masih di Makkah. Anaknya, Wahb bin Umair menjadi tawanan Perang Badr. Saat duduk itulah Um...;308-310;1;0.55;
Muhammad;PERSON;SAHABAT;sekutu;Shafwan Bin Umayyah;PERSON;000148-003;"...abda, ""Bukankah engkau pernah duduk-duduk bersama Shafwan bin Umayyah di Hijr, lalu kalian berdua menyebut-nyebut orang-orang Quraisy yang dimasukkan ke dalam sumur, kemudian engkau berkata, ""Kalau tidak karena aku masih ada hutang yang harus kulunasi, dan kalau tidak karena keluarga yang kutakutkan akan musnah setelah kematianku, niscaya saat ini pun aku akan menunggang onta, akan kutemui Muhammad dan kubunuh dia? Bukankah Shafwan hendak menanggu...";308-310;1;0.55;
Muhammad bin Maslamah;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...ka ada beberapa sahabat yang maju ke depan, yaitu Muhammad bin Maslamah, Ubbad bin Bisyr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin...;317-321;1;0.55;
Ubbad Bin Bisyr;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...yang maju ke depan, yaitu Muhammad bin Maslamah, Ubbad bin Bisyr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin...;317-321;1;0.55;
Abu Na'Ilah;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...an, yaitu Muhammad bin Maslamah, Ubbad bin Bisyr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin...;317-321;1;0.55;
Sulkan Bin Salamah;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...d bin Maslamah, Ubbad bin Bisyr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin...;317-321;1;0.55;
Al-Harits Bin Aus;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...syr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin Jabr. Yang memimpin kelompok in...;317-321;1;0.55;
Abu Abbas Bin Jabr;PERSON;KELUARGA;saudara;Ka'b bin Malik;PERSON;000155-003;...syr, Abu Na'ilah atau Sulkan bin Salamah, saudara Ka'b dari susuan, Al-Harits bin Aus dan Abu Abbas bin Jabr. Yang memimpin kelompok ini adalah Muhammad bin M...;317-321;1;0.55;
Ka'b bin Al-Asyraf;PERSON;KELUARGA;anak;Muhammad;PERSON;000155-003 | 000155-004;"...lullah bersabda, ""Siapakah yang berani menghadapi Ka'b bin Al-Asyraf? Sesungguhnya dia telah menyakiti Allah dan Rasul-Nya"", maka Muhammad bin Maslamah bangkit seraya berkata, ""Aku wahai Rasulullah. Apakah engkau suka jika aku membunuhnya?' ""Benar...";317-321;2;0.55;
Ka'b bin Malik;PERSON;KELUARGA;anak;Muhammad;PERSON;000155-003;"...h. ""Katakanlah! Inilah skenarionya untuk menjebak Ka'b. Muhammad bin Maslamah akan mendatangi Ka'b bin Al-Asyraf sambil berkata, ""Sesungguhnya Muhammad telah meminta sedekah kepada kami, namun begitu d...";317-321;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Ka'b bin Malik;PERSON;000155-003 | 000357-004;"...Ka'b bin Al-Asyraf sambil berkata, ""Sesungguhnya Muhammad telah meminta sedekah kepada kami, namun begitu dia juga telah banyak menolong kami."" katanya seolah-olah dia tidak suka terhadap Rasulullah Ka'b berkata, ""Kamu pasti akan merasa bosan menghadapi...";317-321 | 577-590;2;0.55;
Sulaith Bin An- Nu'Man;PERSON;SAHABAT;sekutu;Nu'Aim Bin Ma'Ud;PERSON;000157-002;...rdengar sampai ke Madinah. Ceritanya bermula dari Sulaith bin An- Nu'man yang telah masuk Islam dan masih berada di Makkah. Dia ikut-ikutan minum khamr bersama Nu'aim bin Ma'ud Al-Asy'ay. Saat itu khamr belum diharamkan. Karen...;321-323;1;0.55;
Abdullah Bin Haram;PERSON;KELUARGA;anak;Jabir bin Abdullah;PERSON;000167-002;"...ah saja orang-orang Mukmin bertawakal. "" Saat itu Abdullah bin Haram, anak Jabir bin Abdullah, berusaha meng- ingatkan orang-orang munafik itu,...";330-331;1;0.55;
Abu Zaid;PERSON;KELUARGA;anak;Syurahbil Bin Hasyim;PERSON;000175-002;...kejantanannya. Kemudian bendera beralih ke tangan Abu Zaid Amr bin Abdi Manaf Al-Abdari, yang akhirnya dia dapat dibunuh Quzman pula. Kemudian bendera beralih ke tangan seorang anak Syurahbil bin Hasyim Al-Abdari, yang akhirnya dia dapat dibunuh Quzman...;337-338;1;0.55;
Amr Bin Abdi;PERSON;KELUARGA;anak;Syurahbil Bin Hasyim;PERSON;000175-002;...nnya. Kemudian bendera beralih ke tangan Abu Zaid Amr bin Abdi Manaf Al-Abdari, yang akhirnya dia dapat dibunuh Quzman pula. Kemudian bendera beralih ke tangan seorang anak Syurahbil bin Hasyim Al-Abdari, yang akhirnya dia dapat dibunuh Quzman...;337-338;1;0.55;
Thu'Aimah Bin Adi;PERSON;KELUARGA;paman/bibi;Muhammad;PERSON;000177-001;"...ku adalah budak Jubair bin Muth'im. Paman Jubair. Thu'aimah bin Adi terbunuh pada Perang Badr. Pada saat Quraisy pergi ke Uhud, Jubair berkata kepadaku, "" Jika kamu dapat membunuh Hamzah, paman Muhammad, sebagai pembalasan atas terbunuhnya pamanku, mak...";340;1;0.55;
Hamzah bin Abdul Muththalib;PERSON;KELUARGA;paman/bibi;Muhammad;PERSON;000177-001;"...bair berkata kepadaku, "" Jika kamu dapat membunuh Hamzah, paman Muhammad, sebagai pembalasan atas terbunuhnya pamanku, mak...";340;1;0.55;
Abu Dujanah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...t yang sudah berhimpun di sekitar beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Mush'ab bin Umair;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...berhimpun di sekitar beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...r beliau, seperti Abu Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Sahl Bin Hanif;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...u Dujanah. Mush'ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351;1;0.55;
Malik Bin Sinan;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002 | 000190-003;...ab bin Umair, Ali bin Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maz...;350-351 | 351-353;2;0.55;
Ummu Ammarah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-N...;350-351;1;0.55;
Nasibah Binti Ka'B;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-...;350-351;1;0.55;
Qatadah Bin An-Nu'Man;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah,...;350-351;1;0.55;
Umar bin Al-Khaththab;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Hathib bin Abi Balta'ah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Abu Thalhah;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000188-002;...Abu Thalib, Sahl bin Hanif, Malik bin Sinan, ayah Abu Sa'id Al-Khudri, Ummu Ammarah Nasibah binti Ka'b Al-Maziniyah, Qatadah bin An-Nu'man, Umar bin Al-Khaththab, Hathib bin Abu Balta'ah, dan Abu Thalhah;350-351;1;0.55;
Muhammad;PERSON;KELUARGA;orangtua;Abu Sa'id;PERSON;000190-003;"...ya hingga jalannya pincang. Malik bin Sinan, ayah Abu Sa'id Al-Khudri menghisap darah yang mengucur dari gigi seri Rasulullah hingga bersih. Beliau bersabda, ""Muntahkanlah!""""...";351-353;1;0.55;
Abu Dujanah;PERSON;MUSUH;musuh;Abdullah Bin Jabir;PERSON;000192-002;...betkan pedang ke pundak Al-Harits hingga terluka. Abu Dujanah, seorang prajurit yang heroik dengan sorban merah yang diikatkan di kepala menyerang Abdullah bin Jabir dan menyabetkan pedang ke arahnya hingga kepalany...;353-355;1;0.55;
Abu Sufyan bin Harb;PERSON;MUSUH;musuh;Muhammad;PERSON;000198-002;"...lah dia, lihat apa maunya!"" Maka Umar menghampiri Abu Sufyan. Setelah mendekat, Abu Sufyan bertanya, ""Demi Allah aku memohon kepadamu wahai Umar, apakah kam benar-benar telah membunuh Muhammad?"" ""Demi Allah, sama sekali tidak,"" jawab Umar, be...";359-360;1;0.55;
Ibnu Qami'Ah;PERSON;MUSUH;musuh;Muhammad;PERSON;000198-002;"...wahai Umar, apakah kam benar-benar telah membunuh Muhammad?"" ""Demi Allah, sama sekali tidak,"" jawab Umar, beliau pun bisa mendengar perkataanmu saat ini."" Abu Sufyan berkata, ""Bagiku engkau lebih jujur dan lebih baik daripada Ibnu Qami'ah. Karena Ibnu Qami'ah yang berteriak saat pertempu...";359-360;1;0.55;
Ka'B Bin As;PERSON;MUSUH;musuh;Muhammad;PERSON;000218-014 | 000218-015;"...nggalkan aku dan urusanku! Aku tidak melihat diri Muhammad melainkan sosok orang yang jujur dan menepati janji."" Huyai terus-menerus membujuk dan merayu Ka'b, hingga akhirnya Huyai bersumpah atas nama Allah dan berjanji, ""Jika orang-orang Quraisy dan Ghathafan mundur, mereka tidak jadi menyerang Muhammad, maka aku akan bergabung denganmu di dalam bentengmu, dan aku siap menanggung akibatnya bersamamu.' Jadilah Ka'b bin As' ad melanggar perjanjian yang telah disepakatinya...";390-404;2;0.55;
Ka'b bin Malik;PERSON;MUSUH;musuh;Muhammad;PERSON;000218-014 | 000218-015;"...i janji."" Huyai terus-menerus membujuk dan merayu Ka'b, hingga akhirnya Huyai bersumpah atas nama Allah dan berjanji, ""Jika orang-orang Quraisy dan Ghathafan mundur, mereka tidak jadi menyerang Muhammad, maka aku akan bergabung denganmu di dalam benten...";390-404;2;0.55;
Muhammad;PERSON;MUSUH;musuh;Sallam Bin Abul Huqaiq;PERSON;000220-001;...bahan makanan. Dahulu dia juga sering mengganggu Rasulullah . Setelah orang-orang Muslim usai menangani urusan Bani Quraizhah, orang-orang Khazraj meminta izin kepada beliau untuk membunuh Sallam bin Abul Huqaiq. Karena sebelumnya orang-orang Auslah yang telah...;412-414;1;0.55;
Sallam Bin Abul Huqaiq;PERSON;MUSUH;musuh;Ka'b bin Al-Asyraf;PERSON;000220-001;...Khazraj meminta izin kepada beliau untuk membunuh Sallam bin Abul Huqaiq. Karena sebelumnya orang-orang Auslah yang telah membunuh Ka'b bin Al-Asyraf. Oleh karena itu orang-orang Khazraj ingin mendap...;412-414;1;0.55;
Abdullah Bin Unais;PERSON;MUSUH;musuh;Abu Rafi';PERSON;000220-004;...tkan bahwa mereka berlima masuk ke tempat tinggal Abu Rafi', dan secara bersama-sama membunuhnya. Adapun yang membunuh Abu Rafi' adalah Abdullah bin Unais. Di sini disebutkan bahwa peristiwa ini terjadi p...;412-414;1;0.55;
Abdullah Bin Atik;PERSON;MUSUH;musuh;Abu Rafi';PERSON;000220-004;...ra bersama-sama membunuhnya. Adapun yang membunuh Abu Rafi' adalah Abdullah bin Unais. Di sini disebutkan bahwa peristiwa ini terjadi pada malam hari dan gelap. Sementara saat itu betis Abdullah bin Atik terkoyak atau patah tulangnya. Karena itu, teman-...;412-414;1;0.55;
Usaid bin Hudhair;PERSON;KELUARGA;anak;Muhammad;PERSON;000224-002;...idak disebutkan nama Sa'd bin Mu'adz, tetapi nama Usaid bin Hudhair. Menurut Abu Muhammad bin Hazm, inilah yang benar dan tidak bisa diragukan lagi kebenarannya. Yang aneh adalah pernyataan Muhammad Al-Ghazali, yang menisbatkan kepada Ibnul Qayyim,...;419-420;1;0.55;
Abdullah bin Ubay bin Salul;PERSON;SAHABAT;sekutu;Aisyah;PERSON;000226-006;...Zhahirah. Saat melihat kedatangan Shafwan bersama Aisyah, orang-orang berbicara kasak kusuk, masing-masing dengan versinya. Musuh Allah yang paling jahat, Abdullah bin Ubay menghembuskan nafas panjang, menyemburkan kemunaf...;424-429;1;0.55;
Sa'd bin Ubadah;PERSON;MUSUH;musuh;Abdullah bin Ubay bin Salul;PERSON;000226-007;..., memohon perlindungan kepada Allah dari tindakan Abdullah bin Ubay. Usaid bin Hudhair, pemimpin Aus menyatakan kesediaannya untuk membunuh Abdullah bin Ubay. Sa'd bin Ubadah, pemimpin Khazraj yang sedang dirasuki fanatisme...;424-429;1;0.55;
Usaid bin Hudhair;PERSON;MUSUH;musuh;Abdullah bin Ubay bin Salul;PERSON;000226-007;...gan kepada Allah dari tindakan Abdullah bin Ubay. Usaid bin Hudhair, pemimpin Aus menyatakan kesediaannya untuk membunuh Abdullah bin Ubay. Sa'd bin Ubadah, pemimpin Khazraj yang sedang di...;424-429;1;0.55;
Muhammad;PERSON;SAHABAT;sekutu;Ummu Misthah;PERSON;000226-007;...saja dia tidak mendapat sentuhan kelembutan dari Rasulullah seperti yang biasa beliau lakukan saat dia sakit. Setelah keadaannya sudah membaik, malam-malam dia keluar ke jamban bersama Ummu Misthah, untuk buang hajat. Ummu Misthah terpeleset karen...;424-429;1;0.55;
Aisyah;PERSON;SAHABAT;sekutu;Ummu Misthah;PERSON;000226-007;...membaik, malam-malam dia keluar ke jamban bersama Ummu Misthah, untuk buang hajat. Ummu Misthah terpeleset karena terserimpet bajunya. Dia ingin memanggil anak laki-lakinya. tetapi Aisyah menolaknya. Ketika itulah Ummu Misthah menceritak...;424-429;1;0.55;
Aisyah;PERSON;KELUARGA;orangtua;Yusuf;PERSON;000226-009;"...u dan diri kalian, kecuali seperti perkataan ayah Yusuf, Maka kesabaran yang baik itulah (kesabaranku).' Dan, Allah sajalah dimohonkan pertolongan- Nya terhadap apa yang kalian ceritakan."" Kemudian Aisyah beranjak dan berbaring di tempat tidur. Saat itu...";424-429;1;0.55;
Ummu Abi Salamah;PERSON;KELUARGA;pasangan;Tumadhir Bin Al-Ashba;PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin...;430-432;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;pasangan;Tumadhir Bin Al-Ashba;PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin Abu Thalib ke Bani Sa'd bin Bakr di Fadak pada bulan Sya'ban...;430-432;1;0.55;
Sa'D Bin Bakr;PERSON;KELUARGA;pasangan;Tumadhir Bin Al-Ashba;PERSON;000227-001;...Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin Abu Thalib ke Bani Sa'd bin Bakr di Fadak pada bulan Sya'ban 6 H. Kejadian ini ber...;430-432;1;0.55;
Amr Bin Umayyah;PERSON;SAHABAT;sekutu;Salamah Bin Abu Salamah;PERSON;000227-003;...122. Para penulis sejarah juga menulis pengiriman Amr bin Umayyah Adh- Dhamiri bersama Salamah bin Abu Salamah pada bulan Syawwal 6 H. Mereka berdua pergi ke Ma...;430-432;1;0.55;
Abu Sufyan bin Harb;PERSON;SAHABAT;sekutu;Salamah Bin Abu Salamah;PERSON;000227-003;...s pengiriman Amr bin Umayyah Adh- Dhamiri bersama Salamah bin Abu Salamah pada bulan Syawwal 6 H. Mereka berdua pergi ke Makkah untuk membunuh Abu Sufyan. Sebab Abu Sufyan mengirim seorang Arab Badui den...;430-432;1;0.55;
Abu Jandal;PERSON;SAHABAT;sekutu;Abu Bashir;PERSON;000243-002;...engar pula orang-orang Muslim di sana. Karena itu Abu Jandal meloloskan diri dari Makkah dan bergabung bersama Abu Bashir. Langkah Abu Jandal ini diikuti teman-temannya ya...;449-450;1;0.55;
Najasyi;PERSON;SAHABAT;sekutu;Amr Bin Umayyah;PERSON;000247-001;Najasyi ini namanya Ashhamah bin Al-Aijar. Beliau menulis surat ini bersama Amr bin Umayyah Adh-Dhamri pada akhir tahun 6 H, atau pada bulan...;453-456;1;0.55;
Ashhamah Bin Al-Aijar;PERSON;SAHABAT;sekutu;Amr Bin Umayyah;PERSON;000247-001;Najasyi ini namanya Ashhamah bin Al-Aijar. Beliau menulis surat ini bersama Amr bin Umayyah Adh-Dhamri pada akhir tahun 6 H, atau pada bulan...;453-456;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Kisra;PERSON;000249-002;...an Qaishar. Pemberontakan ini dimotori oleh putra Kisra sendiri, Syiruyah. Dia bangkit melawan ayahnya dan membunuhnya lalu merebut kerajannya. Hal ini terjadi pada malam Selasa tanggal 10 Jumadal Rasulullah mengetahuinya lewat pemberitaan wahyu.;458-459;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Abul Huqaiq;PERSON;000273-002;...eng itu. Ibnul Qayyim menyebutkan bahwa peristiwa Rasulullah memerintahkan untuk membunuh dua anak Abul Huqaiq, setelah diketahui keduanya menyimpan harta benda...;485-486;1;0.55;
Shafiyyah binti Huyai bin Akhthab;PERSON;KELUARGA;anak;Abul Huqaiq;PERSON;000273-002;...Rasulullah memerintahkan untuk membunuh dua anak Abul Huqaiq, setelah diketahui keduanya menyimpan harta benda yang semestinya diserahkan kepada beliau. Beliau menahan Shafiyah binti Huyai bin Akhthab, yang saat itu baru saja melangsungkan pernikahan...;485-486;1;0.55;
