source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Zaid bin Haritsah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000223-004;"...bunuh, dan 3 orang bisa melepaskan diri, termasuk Zaid bin Haritsah. Satuan pasukan Al-Khabthu. Ada yang menyebutkan pengiriman satuan pasukan ini pada bulan Rajab 8 H. Tetapi ada pula yang menyebutkannya sebelum Hudaibiyah. Jabir menuturkan, ""Rasulullah mengutus kami seba...";416-418;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Jabir bin Abdullah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000223-004 | 000223-005;"...8 H. Tetapi ada pula yang menyebutkannya sebelum Hudaibiyah. Jabir menuturkan, ""Rasulullah mengutus kami sebanyak 30...";416-418;2;0.5;Hudaibiyah & Babak Baru Diplomasi
Muhammad;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000223-004 | 000258-001 | 000285-001;"...8 H. Tetapi ada pula yang menyebutkannya sebelum Hudaibiyah. Jabir menuturkan, ""Rasulullah mengutus kami sebanyak 300 pengendara. di bawah p...";416-418 | 474 | 498-501;3;0.5;Hudaibiyah & Babak Baru Diplomasi
Abu Ubaidah bin Al-Jarrah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000223-004;"...8 H. Tetapi ada pula yang menyebutkannya sebelum Hudaibiyah. Jabir menuturkan, ""Rasulullah mengutus kami sebanyak 300 pengendara. di bawah pimpinan Abu Ubaidah Al-Jarrah, untuk mengintai kafilah dagang Quraisy...";416-418;1;0.3;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_ON;;Bulan Rajab 8 H;TIME;000223-004;"...ng menyebutkan pengiriman satuan pasukan ini pada bulan Rajab 8 H. Tetapi ada pula yang menyebutkannya sebelum Hudaibiyah. Jabir menuturkan, ""Rasulullah mengutus kami seba...";416-418;1;0.4;Hudaibiyah & Babak Baru Diplomasi
Jabir bin Abdullah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000223-005;...Maka kami menyerahkannya kepada beliau Penuturan Jabir ini menunjukkan bahwa peristiwa ini terjadi sebelum Hudaibiyah. Sebab orang-orang Muslim tidak lagi mengintai kafilah dagang Quraisy setelah perjanjian Hudaibiyah.;416-418;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Sa'd bin Ubadah;PERSON;INVOLVED_IN;;Perang Bani Quraizhah;EVENT;000224-002;...menyebutkan adanya perdebatan Sa'd bin Muadz dan Sa'd bin Ubadah mengenai orang-orang yang terlibat berita bohong itu, maka dapat dijawab sebagai berikut, bahwa Sa'd bin Mu'adz meninggal dunia seusai perang Bani Quraizhah. Yang pasti, ini merupakan dugaan dari perawi. Ib...;419-420;1;0.5;Perang Khandaq hingga Bani Mushthaliq
Ubaidillah bin Abdullah bin Utbah;PERSON;INVOLVED_IN;;Perang Bani Quraizhah;EVENT;000224-002;...kut, bahwa Sa'd bin Mu'adz meninggal dunia seusai perang Bani Quraizhah. Yang pasti, ini merupakan dugaan dari perawi. Ibnu Ishaq telah meriwayatkan tentang berita bohong itu dari Az-Zuhri, dari Ubaidillah bin Abdullah bin Utbah, dari Aisyah, yang di dalamnya tidak disebutkan n...;419-420;1;0.2;Perang Khandaq hingga Bani Mushthaliq
Aisyah;PERSON;INVOLVED_IN;;Perang Bani Quraizhah;EVENT;000224-002;...kut, bahwa Sa'd bin Mu'adz meninggal dunia seusai perang Bani Quraizhah. Yang pasti, ini merupakan dugaan dari perawi. Ibnu Ishaq telah meriwayatkan tentang berita bohong itu dari Az-Zuhri, dari Ubaidillah bin Abdullah bin Utbah, dari Aisyah, yang di dalamnya tidak disebutkan nama Sa'd bin...;419-420;1;0.2;Perang Khandaq hingga Bani Mushthaliq
Abdullah bin Ubay bin Salul;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000225-001;"...abung bersama mereka dan membaca Al-Qur an. Namun Abdullah bin Ubay berkata, ""Duduk saja di rumahmu dan jangan mengganggu majelis Ini terjadi sebelum dia pura-pura masuk Islam. Sekalipun sudah menyatakan masuk Islam setelah Perang Badr, tetap saja dia menjadi musuh Allah dan Rasul- Ny...";420-424;1;0.2;Perang Badr & Dampaknya
Abdullah bin Ubay bin Salul;PERSON;INVOLVED_IN;;Perang Khandaq;EVENT;000225-004;...apan pun yang mereka kehendaki, di bawah pimpinan Abdullah bin Ubay. Rencana mereka yang jahat ini tampak jelas seusai Perang Ahzab, saat Rasulullah menikahi Ummul Mukminin Zainab b...;420-424;1;0.3;Perang Khandaq hingga Bani Mushthaliq
Zainab binti Jahsy;PERSON;INVOLVED_IN;;Perang Khandaq;EVENT;000225-004;...Rencana mereka yang jahat ini tampak jelas seusai Perang Ahzab, saat Rasulullah menikahi Ummul Mukminin Zainab binti Jahsy, setelah dia diceraikan Zaid bin Haritsah, anak a...;420-424;1;0.5;Perang Khandaq hingga Bani Mushthaliq
Zaid bin Haritsah;PERSON;INVOLVED_IN;;Perang Khandaq;EVENT;000225-004;...Rencana mereka yang jahat ini tampak jelas seusai Perang Ahzab, saat Rasulullah menikahi Ummul Mukminin Zainab binti Jahsy, setelah dia diceraikan Zaid bin Haritsah, anak angkat beliau. Di antara tradisi yang berla...;420-424;1;0.5;Perang Khandaq hingga Bani Mushthaliq
Muhammad;PERSON;INVOLVED_IN;;Perang Bani Mushthaliq;EVENT;000225-005;...ntas tentang perilaku orang-orang munafik sebelum Perang Bani Mushthaliq. Sementara, Rasulullah menghadapi semua itu dengan sabar dan lemah lembu...;420-424;1;0.4;Perang Khandaq hingga Bani Mushthaliq
Perang Khandaq;EVENT;OCCURRED_ON;;Tahun 4 H;TIME;000227-004;...ang ada dua kejadian dalam sekali perjalanan pada tahun 4 H. Al-Allamah Al-Manshuri tidak setuju apabila pengiriman mereka ini dianggap sebagai pengiriman satuan pasukan. Inilah beberapa pengiriman satuan pasukan setelah Perang Ahzab dan Bani Quraizhah. Dalam pengiriman satuan-satua...;430-432;1;0.2;Perang Khandaq hingga Bani Mushthaliq
Perjanjian Hudaibiyah;EVENT;OCCURRED_AT;;Jazirah Arab;LOCATION;000227-005;...baru tampak jelas dengan dikukuhkannya perjanjian Hudaibiyah. Genjatan yang ada justru merupakan pengakuan terhadap kekuatan Islam, yang mampu menguasai sekian banyak wilayah Jazirah Arab.;430-432;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Umar bin Al-Khaththab;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000243-002;"...atan mereka."" 220 Lihat rincian tentang peristiwa Hudaibiyah dan gencatan senjata ini dalam Fathul Bari, 7/439-458; Shahih Bukhari, 1/378-381, 2/589, 600, 717; Shahih Muslim, 2/140, 105-106; SirahAn-Nabawiyah Ibnu Hisyam, 2/308-322; Zadul Ma'ad, 2/122-127; Mukhtashar Siratir Rasul, Syaikh Abdullah An-Najdi, hal 207-305; Tarikh Uamr bin Al-Khaththab, Ibnul Jauzi, hal 39-40. ""Celakalah ibunya. Dia b...";449-450;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Ibnul Jauzi;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000243-002;"...atan mereka."" 220 Lihat rincian tentang peristiwa Hudaibiyah dan gencatan senjata ini dalam Fathul Bari, 7/439-458; Shahih Bukhari, 1/378-381, 2/589, 600, 717; Shahih Muslim, 2/140, 105-106; SirahAn-Nabawiyah Ibnu Hisyam, 2/308-322; Zadul Ma'ad, 2/122-127; Mukhtashar Siratir Rasul, Syaikh Abdullah An-Najdi, hal 207-305; Tarikh Uamr bin Al-Khaththab, Ibnul Jauzi, hal 39-40. ""Celakalah ibunya. Dia bisa menyalaka...";449-450;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_AT;;Habasyah;LOCATION;000247-001;...n teks surat yang ditulis Nabi setelah perjanjian Hudaibiyah, tetapi boleh jadi itu merupakan surat yang dibawa Ja'far ketika dia hijrah ke Habasyah bersama rekan-rekannya semasa periode Makkah. Apa...;453-456;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_AT;;Makkah;LOCATION;000247-001;...n teks surat yang ditulis Nabi setelah perjanjian Hudaibiyah, tetapi boleh jadi itu merupakan surat yang dibawa Ja'far ketika dia hijrah ke Habasyah bersama rekan-rekannya semasa periode Makkah. Apalagi di akhir surat itu disebutkan orang-oran...;453-456;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_ON;;Bulan Muharram Tahun 7 H;TIME;000247-001;...mayyah Adh-Dhamri pada akhir tahun 6 H, atau pada bulan Muharram tahun 7 H. Ath-Thabari telah menyebutkan teks surat itu, tetapi perlu penelitian lebih lanjut. Sebab ada kemungkinan itu bukan teks surat yang ditulis Nabi setelah perjanjian Hudaibiyah, tetapi boleh jadi itu merupakan surat yang dibaw...;453-456;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Al-Baihaqi;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000247-003;...lau pun dikatakan bahwa surat itu ditulis setelah Hudaibiyah, maka tidak ada dalil yang menguatkannya. Yang disebutkan Al-Baihaqi dari Ibnu Ishaq mirip dengan surat yang ditulis N...;453-456;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Amr bin Umayyah;PERSON;INVOLVED_IN;;Perang Tabuk;EVENT;000247-005;...dia mengirim mereka dengan menumpang dua perahu. Amr bin Umayyah Adh-Dhamri juga ikut dalam rombongan itu, hingga mereka bertemu Nabi yang saat itu sedang berada di Khaibar. Raja Najasyi ini meninggal dunia pada bulan Rajab tahun 7 H, setelah Perang Tabuk. Beliau bersedih atas kematiannya dan mengucapkan...;453-456;1;0.2;Hunain, Tabuk & Puncak Kekuatan Islam
Muhammad;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000254-007 | 000255-001 | 000299-001;...n daripada surat-surat lain yang dikirimkan Surat Rasulullah kepada Muqaiqis kepada para raja. Menurut pendapat mayoritas, surat ini dikirimkan setelah Perjanjian Hudaibiyah. Jggwlacadya lslx=gahjl alsg Dengan surat-surat i...;465-469 | 470-472 | 511-513;3;0.5;Hudaibiyah & Babak Baru Diplomasi
Salamah bin Al-Akwa';PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000255-001;...ya. Ini merupakan peperangan yang meletus setelah Perjanjian Hudaibiyah dan sebelum Perang Khaibar. Al-Bukhari menyebutkan bahwa peperangan ini terjadi tiga hari sebelum Perang Khaibar. Muslim meriwayatkannya dari hadits Salamah bin Al-Akwa'. Mayoritas penulis sejarah peperangan menyebutkan...;470-472;1;0.3;Hudaibiyah & Babak Baru Diplomasi
Salamah bin Al-Akwa';PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000255-001;...meletus setelah Perjanjian Hudaibiyah dan sebelum Perang Khaibar. Al-Bukhari menyebutkan bahwa peperangan ini terjadi tiga hari sebelum Perang Khaibar. Muslim meriwayatkannya dari hadits Salamah bin Al-Akwa'. Mayoritas penulis sejarah peperangan menyebutkan...;470-472;1;0.4;Hudaibiyah & Babak Baru Diplomasi
Ibnu Ummi;PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000255-004;...aat perjalanan pulang ke Madinah. Beliau menunjuk Ibnu Ummi Maktum sebagai wakil beliau di Madinah dalam peperangan ini. Sedangkan bendera diserahkan kepada Al-Miqdad bin Amr. Lokasi Perang Khaibar Bekas benteng Yahudi Khaibar Bekas bangunan di Kh...;470-472;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Al-Miqdad bin Amr;PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000255-004;...perangan ini. Sedangkan bendera diserahkan kepada Al-Miqdad bin Amr. Lokasi Perang Khaibar Bekas benteng Yahudi Khaibar Bekas bangunan di Kh...;470-472;1;0.4;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_AT;;Madinah;LOCATION;000258-001;Sepulang dari Hudaibiyah, Rasulullah berada di Madinah pada bulan Dzul Hijjah dan sebagian Muharram. Pad...;474;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Amir bin Al-Akwa';PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000263-001;"...syair itu?"" Tanya beliau. Orang-orang menjawab, ""Amir bin Al-Akwa'."" Beliau bersabda, ""Allah merahmatinya."" Mereka berkata, Memang sudah selayaknya dia mendapatkan surga wahai Nabi Allah, andaikan kami tidak bisa memberinya kesenangan."" Orang-orang sudah hafal, bahwa apabila Rasulullah memintakan ampunan bagi seseorang secara khusus, pasti orang itu akan mati syahid Dan, memang begitulah yang terjadi pada Perang Khaibar ini. 2. Di tengah perjalanan orang-orang menemuka...";476-477;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_AT;;Khaibar;LOCATION;000274-002;...dari peran orang-orang yang ikut dalam peristiwa Hudaibiyah. Setiap kuda yang ikut mendapat dua bagian, penunggangnya mendapat tiga bagian, sedangkan pejalan kaki mendapat satu bagian. Banyaknya harta rampasan dari Khaibar ini telah diriway atkan Al-Bukhari. dari Umar, di...;486-487;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Ja'far bin Abu Thalib;PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000275-001;Pada saat-saat peperangan Khaibar ini, anak paman beliau, Ja'far bin Abu Thalib, tiba bersama orang-orang Asy' ariyin yaitu Abu M...;487-488;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Abu Musa;PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000275-001;"Pada saat-saat peperangan Khaibar ini, anak paman beliau, Ja'far bin Abu Thalib, tiba bersama orang-orang Asy' ariyin yaitu Abu Musa dan rekan- rekannya. Abu Musa menuturkan, ""Kami m...";487-488;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Muhammad;PERSON;INVOLVED_IN;;Perang Khaibar;EVENT;000275-001 | 000280-001 | 000384-001;"Pada saat-saat peperangan Khaibar ini, anak paman beliau, Ja'far bin Abu Thalib, tiba bersama orang-orang Asy' ariyin yaitu Abu Musa dan rekan- rekannya. Abu Musa menuturkan, ""Kami mendengar keberangkatan Rasulullah (ke Khaibar) saat kami masih berada di Yaman. Lal...";487-488 | 490-491 | 613;3;0.3;Hudaibiyah & Babak Baru Diplomasi
Perang Khaibar;EVENT;OCCURRED_AT;;Khaibar;LOCATION;000275-001 | 000384-001;"Pada saat-saat peperangan Khaibar ini, anak paman beliau, Ja'far bin Abu Thalib, tiba bersama orang-orang Asy' ariyin yaitu Abu Musa dan rekan- rekannya. Abu Musa menuturkan, ""Kami mendengar keberangkatan Rasulullah (ke Khaibar) saat kami masih berada di Yaman. Lalu kami pergi...";487-488 | 613;2;0.2;Hudaibiyah & Babak Baru Diplomasi
Perang Khaibar;EVENT;OCCURRED_AT;;Habasyah;LOCATION;000275-001;"...mi."" Maka kami menetap di sana, lalu meninggalkan Habasyah hingga akhirnya kami tiba pada saat penaklukkan Khaibar. Beliau memberikan bagian dari harta rampasan kep...";487-488;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;OCCURRED_ON;;Bulan Dzul Qa'dah;TIME;000285-001;Al-Hakim menuturkan, “Dengan tibanya bulan Dzul Qa'dah, tersiar kabar bahwa Rasulullah dan para sahabat hendak melakukan umrah qadha' Siapa pun yang dulu ikut dalam peristiwa Hudaibiyah disuruh berangkat. Karena itu, mereka pun berangk...;498-501;1;0.5;Hudaibiyah & Babak Baru Diplomasi
Khalid bin Al-Walid;PERSON;INVOLVED_IN;;Perang Mu'tah;EVENT;000293-001;"...a. ""Aku tidak sanggup,"" jawabnya. Mereka menunjuk Khalid bin Al-Walid. Maka setelah mengambil bendera. dia bertempur dengan hebat dan gagah berani. Al-Bukhari meriwayatkan dari Khalid bin dia berkata, ""Ada sembilan pedang yang patah di tanganku pada waktu perang Mu'tah. Yang tinggal di tanganku hanya sebatang pedang l...";506-507;1;0.5;Perang Mu'tah & Penaklukan Makkah
Muhammad;PERSON;INVOLVED_IN;;Perang Mu'tah;EVENT;000293-001 | 000296-001 | 000357-002;...sembilan pedang yang patah di tanganku pada waktu perang Mu'tah. Yang tinggal di tanganku hanya sebatang pedang lebar model Yaman. Sebelum orang-orang di Madinah mendengar kabar dari kancah peperangan, Rasulullah telah bersabda mengabarkan apa yang terjadi denga...;506-507 | 508-510 | 577-590;3;0.5;Perang Mu'tah & Penaklukan Makkah
Perang Mu'tah;EVENT;OCCURRED_AT;;Yaman;LOCATION;000293-001;...sembilan pedang yang patah di tanganku pada waktu perang Mu'tah. Yang tinggal di tanganku hanya sebatang pedang lebar model Yaman. Sebelum orang-orang di Madinah mendengar kabar d...;506-507;1;0.3;Perang Mu'tah & Penaklukan Makkah
Perang Mu'tah;EVENT;OCCURRED_AT;;Syam;LOCATION;000296-001 | 000357-002;...ngetahui sikap beberapa kabilah Arab di pinggiran Syam yang berpihak kepada pasukan Romawi dalam menghadapi orang-orang Muslim semasa Perang Mu'tah, maka beliau merasa perlu untuk memisahkan Bari,...;508-510 | 577-590;2;0.5;Perang Mu'tah & Penaklukan Makkah
Amr bin Al-Ash;PERSON;INVOLVED_IN;;Perang Mu'tah;EVENT;000296-001;...pas. Untuk melaksanakan tugas ini beliau menunjuk Amru bin Al-Ash. Sebab neneknya berasal dari Balli (salah satu kabilah di perbatasan Syam). Maka beliau mengutusnya untuk menemui mereka pada bulan Jumadal Akhirah 8 H seusai perang Mu'tah, dengan tujuan untuk membujuk dan melunakkan hati...;508-510;1;0.2;Perang Mu'tah & Penaklukan Makkah
Perang Mu'tah;EVENT;OCCURRED_AT;;Madinah;LOCATION;000296-001;...emui mereka pada bulan Jumadal Akhirah 8 H seusai perang Mu'tah, dengan tujuan untuk membujuk dan melunakkan hati mereka. Ada yang berpendapat, sebelumnya ada informasi yang masuk bahwa penduduk Qudha'ah telah berhimpun dan hendak mendekati pinggiran Madinah Maka beliau mengutus Amru bin Al-Ash untuk mendat...;508-510;1;0.2;Perang Mu'tah & Penaklukan Makkah
Perang Mu'tah;EVENT;OCCURRED_ON;;Bulan Jumadal Akhirah 8 H;TIME;000296-001;...Maka beliau mengutusnya untuk menemui mereka pada bulan Jumadal Akhirah 8 H seusai perang Mu'tah, dengan tujuan untuk membujuk dan melunakkan hati...;508-510;1;0.5;Perang Mu'tah & Penaklukan Makkah
Naufal bin Mu'awiyah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000299-001;...elah Islam datang dan terjadi gencatan senjata di Hudaibiyah serta masing-masing mulai merasa aman dari gangguan pihak lainnya, kesempatan ini justru digunakan Bani Bakr untuk melampiaskan dendam lama terhadap Khuza'ah. Naufal bin Mu'awiyah Ad-Daili bersama segolongan orang dari Bani Bakr...;511-513;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Abu Bakar;PERSON;INVOLVED_IN;;Perang Bani Al-Ashfar;EVENT;000301-001;"...au. Tak seorang pun yang mengetahui hal ini. Lalu Abu Bakar datang ke rumah Aisyah dan bertanya, ""Wahai putriku, untuk apa peralatan ini?"" ""Demi Allah, aku tidak tahu,"" jawab Aisyah. ""Demi Allah, yang seperti ini hanya terjadi pada Perang Bani Al-Ashfar. Kemana yang hendak dituju Rasulullah?"" ""Demi All...";515-517;1;0.2;Perang Mu'tah & Penaklukan Makkah
Aisyah;PERSON;INVOLVED_IN;;Perang Bani Al-Ashfar;EVENT;000301-001;"...engetahui hal ini. Lalu Abu Bakar datang ke rumah Aisyah dan bertanya, ""Wahai putriku, untuk apa peralatan ini?"" ""Demi Allah, aku tidak tahu,"" jawab Aisyah. ""Demi Allah, yang seperti ini hanya terjadi pada Perang Bani Al-Ashfar. Kemana yang hendak dituju Rasulullah?"" ""Demi All...";515-517;1;0.3;Perang Mu'tah & Penaklukan Makkah
Muhammad;PERSON;INVOLVED_IN;;Perang Bani Al-Ashfar;EVENT;000301-001;"...""Demi Allah, yang seperti ini hanya terjadi pada Perang Bani Al-Ashfar. Kemana yang hendak dituju Rasulullah?"" ""Demi Allah, aku tidak tahu,"" jawab Aisyah Pagi...";515-517;1;0.4;Perang Mu'tah & Penaklukan Makkah
Amr bin Salim;PERSON;INVOLVED_IN;;Perang Bani Al-Ashfar;EVENT;000301-001;"...""Demi Allah, yang seperti ini hanya terjadi pada Perang Bani Al-Ashfar. Kemana yang hendak dituju Rasulullah?"" ""Demi Allah, aku tidak tahu,"" jawab Aisyah Pagi-pagi pada hari ketiga, Amr bin Salim Al-Khuza'i datang bersama 40 orang penunggang, la...";515-517;1;0.2;Perang Mu'tah & Penaklukan Makkah
Abrahah;PERSON;INVOLVED_IN;;Perjanjian Hudaibiyah;EVENT;000320-004;...t pasukan penunggang gajah (pasukan yang dipimpin Abrahah) menyerang Ka'bah, dengan tujuan untuk menghancurkannya. Akibatnya, pasukan mereka hancur lebur seperti daun- daun yang habis dimakan ulat. Perjanjian Hudaibiyah merupakan permulaan dari sinyal datangnya kemenan...;532-536;1;0.2;Hudaibiyah & Babak Baru Diplomasi
Fathul Makkah;EVENT;OCCURRED_AT;;Makkah;LOCATION;000321-001;...selama kurang lebih dua puluh tahun. Penaklukkan Makkah merupakan hasil paling penting yang diraih orang- orang Muslim pada tahun-tahun itu. Alhasil, perjalanan hari dan udara Jazirah Arab berubah total. Penaklukan Makkah ini merupakan batas penentu antara batas sebelumn...;537;1;0.2;Perang Mu'tah & Penaklukan Makkah
Fathul Makkah;EVENT;OCCURRED_AT;;Jazirah Arab;LOCATION;000321-001;...hun-tahun itu. Alhasil, perjalanan hari dan udara Jazirah Arab berubah total. Penaklukan Makkah ini merupakan batas penentu antara batas sebelumn...;537;1;0.4;Perang Mu'tah & Penaklukan Makkah
Mu'adz bin Amr;PERSON;INVOLVED_IN;;Perang Tha'if;EVENT;000331-001;...mpan sementara waktu di Ji'ranah. Beliau menunjuk Mas'ud bin Amr Al-Ghifari sebagai penanggung jawabnya. Harta rampasan ini tidak dibagi kecuali sepulang dari perang Tha'if. Di antara para tawanan itu terdapat Asy-Syaima'...;543-544;1;0.3;Hunain, Tabuk & Puncak Kekuatan Islam
Syaima' binti Al-Harits;PERSON;INVOLVED_IN;;Perang Tha'if;EVENT;000331-001;...a rampasan ini tidak dibagi kecuali sepulang dari perang Tha'if. Di antara para tawanan itu terdapat Asy-Syaima' binti Al-Harits As- Sa' diyah, saudari sesusuan Nabi . Ketika wan...;543-544;1;0.4;Hunain, Tabuk & Puncak Kekuatan Islam
Malik bin Auf;PERSON;INVOLVED_IN;;Perang Hunain;EVENT;000332-001;...katnya merupakan perpanjangan dan kelanjutan dari Perang Hunain. Sebab mayoritas pelarian Hawazin dan Tsaqif masuk ke Tha'if bersama komandan tertinggi mereka, Malik bin Auf An-Nashri. Mereka bertahan di sana. Karena itu Ra...;544-545;1;0.3;Hunain, Tabuk & Puncak Kekuatan Islam
Muhammad;PERSON;INVOLVED_IN;;Perang Hunain;EVENT;000332-001;...katnya merupakan perpanjangan dan kelanjutan dari Perang Hunain. Sebab mayoritas pelarian Hawazin dan Tsaqif masuk ke Tha'if bersama komandan tertinggi mereka, Malik bin Auf An-Nashri. Mereka bertahan di sana. Karena itu Rasulullah beranjak ke Tha'if seusai dari Hunain dan setelah...;544-545;1;0.2;Hunain, Tabuk & Puncak Kekuatan Islam
Muhammad;PERSON;INVOLVED_IN;;Perang Hunain;EVENT;000334-001;...a semua tidak menerima bagian dari harta rampasan Hunain. Padahal justru merekalah yang lebih banyak dilibatkan saat terjadi krisis, bertempur bersama Rasulullah hingga dapat membalik keadaan pasukan Muslimin, y...;547-549;1;0.3;Hunain, Tabuk & Puncak Kekuatan Islam
Muhammad;PERSON;INVOLVED_IN;;Perang Tabuk;EVENT;000351-001 | 000357-011 | 000357-012;...mang beberapa kabilah Arab mengirim utusan kepada Rasulullah setelah perang penaklukan Makkah dan bahkan sejak sebelumnya. Tetapi setelah Perang Tabuk ini, pengiriman utusan kepada beliau lebih intens...;570 | 577-590;3;1.0;Hunain, Tabuk & Puncak Kekuatan Islam
